gene_id,E167sig1,E167sig2,E167sig3,E167rhlR1,E167rhlR2,E167rhlR3
fig|287.13173.peg.5624,273,190,257,232,178,270
fig|287.13173.peg.5625,2833,2366,2667,2705,2612,3522
fig|287.13173.peg.5626,4503,4366,3860,4617,3140,7395
fig|287.13173.peg.5627,1893,1573,1800,1615,1537,2325
fig|287.13173.peg.5628,1159,946,1168,1347,1472,798
fig|287.13173.peg.5629,517,369,465,359,399,387
fig|287.13173.peg.5630,1239,896,1067,879,996,1129
fig|287.13173.peg.5631,18364,18548,19079,18693,19369,21824
fig|287.13173.peg.5632,13262,13793,15324,12269,12610,19646
fig|287.13173.peg.5633,3610,4133,4436,3400,3224,6141
fig|287.13173.peg.5634,2570,3066,3680,2543,2532,3582
fig|287.13173.peg.5635,5220,5346,6056,5135,4867,6269
fig|287.13173.peg.5636,1875,1818,1924,1856,2008,2078
fig|287.13173.peg.5637,257,182,228,175,215,259
fig|287.13173.peg.5638,333,263,303,242,228,267
fig|287.13173.peg.5639,1412,1219,1440,1170,1218,1641
fig|287.13173.peg.5640,4218,3915,4749,4119,4255,4114
fig|287.13173.peg.5641,6716,6151,7271,5816,6717,6750
fig|287.13173.peg.5642,236,214,226,200,185,285
fig|287.13173.peg.5643,545,504,584,417,464,527
fig|287.13173.peg.5644,942,780,1059,744,847,784
fig|287.13173.peg.5645,687,548,738,463,648,350
fig|287.13173.peg.5646,4785,2977,4700,2992,4682,1693
fig|287.13173.peg.5647,302,277,312,261,284,152
fig|287.13173.peg.5648,224,187,176,231,168,386
fig|287.13173.peg.5649,330,264,321,269,240,461
fig|287.13173.peg.5650,365,397,453,310,389,309
fig|287.13173.peg.5651,432,349,435,382,449,308
fig|287.13173.peg.5652,6091,5018,5486,5710,6273,4491
fig|287.13173.peg.5653,508,435,492,565,495,390
fig|287.13173.peg.5654,304,287,338,320,334,257
fig|287.13173.peg.5655,993,826,1037,931,994,630
fig|287.13173.peg.5656,344,281,342,254,299,341
fig|287.13173.peg.5657,131,120,135,95,103,113
fig|287.13173.peg.5658,498,428,413,406,363,472
fig|287.13173.peg.5659,57,46,57,49,46,73
fig|287.13173.peg.5660,685,620,604,651,532,989
fig|287.13173.peg.5661,267,224,274,275,228,520
fig|287.13173.peg.5662,1307,1032,1143,1167,1432,856
fig|287.13173.peg.5663,987,852,990,850,867,1173
fig|287.13173.peg.5664,320,306,335,295,390,282
fig|287.13173.peg.5665,1229,868,1068,1001,1275,1127
fig|287.13173.peg.5666,1184,1086,1319,1014,1153,768
fig|287.13173.peg.5667,1394,1082,1353,1189,1180,1072
fig|287.13173.peg.5668,646,524,659,369,551,439
fig|287.13173.peg.5669,1534,1252,1572,969,1497,946
fig|287.13173.peg.5670,2491,1891,2423,1606,2396,1556
fig|287.13173.peg.5671,18179,13909,16873,13367,16988,11931
fig|287.13173.peg.5672,289,264,289,301,287,246
fig|287.13173.peg.5673,109,96,94,99,95,97
fig|287.13173.peg.5674,258,222,255,212,201,265
fig|287.13173.peg.5675,518,482,484,379,476,626
fig|287.13173.peg.5676,51,55,48,33,51,84
fig|287.13173.peg.5677,114,117,118,99,105,141
fig|287.13173.peg.5678,44,30,24,39,33,55
fig|287.13173.peg.5679,104,77,84,108,125,91
fig|287.13173.peg.5680,737,1045,773,1524,1007,1768
fig|287.13173.peg.5681,201,252,194,456,275,486
fig|287.13173.peg.5682,5070,5675,5548,6801,5888,6726
fig|287.13173.peg.5683,391,460,440,887,600,1230
fig|287.13173.peg.5684,2076,3039,2193,4029,3032,5194
fig|287.13173.peg.5685,41142,48636,47742,65735,57603,89636
fig|287.13173.peg.5686,5573,5113,3974,6141,4050,14291
fig|287.13173.peg.5687,97,94,87,69,76,216
fig|287.13173.peg.5688,1146,996,1247,1046,1072,940
fig|287.13173.peg.5689,211,169,232,137,182,165
fig|287.13173.peg.5690,819,664,905,700,748,755
fig|287.13173.peg.5691,193,219,223,223,238,246
fig|287.13173.peg.5692,823,726,755,672,770,844
fig|287.13173.peg.5693,681,646,690,619,647,648
fig|287.13173.peg.5694,1632,1454,1599,1497,1565,1138
fig|287.13173.peg.5695,168,183,185,220,210,199
fig|287.13173.peg.5696,321,262,301,307,303,310
fig|287.13173.peg.5697,187,128,198,146,153,153
fig|287.13173.peg.5698,658,627,632,680,666,734
fig|287.13173.peg.5699,498,459,485,479,440,563
fig|287.13173.peg.5700,2509,2226,2531,2135,1927,4285
fig|287.13173.peg.5701,1130,964,1005,915,850,2185
fig|287.13173.peg.5702,1366,1147,1475,1258,1259,1388
fig|287.13173.peg.5703,7616,6950,8746,6715,7494,6942
fig|287.13173.peg.5704,884,814,902,916,958,853
fig|287.13173.peg.5705,12432,10751,13126,12552,13895,13516
fig|287.13173.peg.5706,689,961,809,1034,593,2825
fig|287.13173.peg.5707,996,828,810,860,622,1725
fig|287.13173.peg.5708,1896,1746,1550,1839,1561,2992
fig|287.13173.peg.5709,2421,2529,2706,2082,1870,3656
fig|287.13173.peg.5710,7348,7001,7030,6815,5679,10483
fig|287.13173.peg.5711,143,128,101,109,131,163
fig|287.13173.peg.5712,1314,1302,1411,1196,1118,1713
fig|287.13173.peg.5713,4778,4320,4657,4759,4264,5992
fig|287.13173.peg.5714,3889,3094,3042,3375,2762,8452
fig|287.13173.peg.5715,1093,1043,881,883,854,2045
fig|287.13173.peg.5716,2237,2109,2038,2196,1674,4604
fig|287.13173.peg.5717,843,941,812,1016,683,1628
fig|287.13173.peg.5718,4666,3739,4543,5303,4832,6025
fig|287.13173.peg.5719,388,339,388,346,312,388
fig|287.13173.peg.5720,22,16,23,30,17,29
fig|287.13173.peg.5721,610,547,526,503,426,645
fig|287.13173.peg.5722,74,50,89,56,57,75
fig|287.13173.peg.5723,76,47,76,58,55,64
fig|287.13173.peg.5724,91,115,114,102,85,94
fig|287.13173.peg.5725,87,74,71,93,73,113
fig|287.13173.peg.5726,690,565,597,629,484,849
fig|287.13173.peg.5727,199,220,192,181,186,204
fig|287.13173.peg.5728,292,302,326,237,234,246
fig|287.13173.peg.5729,193,190,249,202,127,193
fig|287.13173.peg.5730,294,251,275,258,225,261
fig|287.13173.peg.5731,1462,1392,1505,1383,1496,1531
fig|287.13173.peg.5732,940,808,990,728,839,798
fig|287.13173.peg.5733,281,277,284,337,330,265
fig|287.13173.peg.5734,428,427,460,339,377,342
fig|287.13173.peg.5735,2597,2361,2793,2312,2653,1985
fig|287.13173.peg.5736,636,517,647,480,509,639
fig|287.13173.peg.5737,8369,6945,9231,6361,7644,6220
fig|287.13173.peg.5738,995,835,1004,871,914,945
fig|287.13173.peg.5739,9556,6354,10487,6283,9053,4702
fig|287.13173.peg.5740,813,431,783,467,719,345
fig|287.13173.peg.5741,2201,1711,1939,1968,2255,1497
fig|287.13173.peg.5742,2168,1763,2182,1831,2142,1727
fig|287.13173.peg.5743,3577,1542,2168,1735,2344,1558
fig|287.13173.peg.5744,1522,623,835,802,790,825
fig|287.13173.peg.5745,124,117,102,112,120,132
fig|287.13173.peg.5746,50,25,30,35,31,21
fig|287.13173.peg.5747,93,91,119,76,78,98
fig|287.13173.peg.5748,201,175,250,224,230,251
fig|287.13173.peg.5749,353,319,316,381,357,367
fig|287.13173.peg.5750,452,421,381,453,390,649
fig|287.13173.peg.5751,153,148,184,137,133,168
fig|287.13173.peg.5752,61,64,82,34,37,89
fig|287.13173.peg.5753,523,417,417,494,363,981
fig|287.13173.peg.5754,86,73,70,64,95,80
fig|287.13173.peg.5755,43,35,59,46,30,41
fig|287.13173.peg.5756,156,160,163,148,150,153
fig|287.13173.peg.5757,32,40,25,34,30,28
fig|287.13173.peg.5758,63,106,85,83,72,62
fig|287.13173.peg.5759,205,332,310,290,286,327
fig|287.13173.peg.5760,451,429,621,450,469,541
fig|287.13173.peg.5761,141,96,86,104,129,143
fig|287.13173.peg.5762,371,245,357,241,301,276
fig|287.13173.peg.5763,44,27,56,31,41,21
fig|287.13173.peg.5764,135,125,169,121,137,126
fig|287.13173.peg.5765,294,246,247,219,242,249
fig|287.13173.peg.5766,55,64,93,66,66,64
fig|287.13173.peg.5767,227,192,207,187,204,159
fig|287.13173.peg.5768,88,94,105,96,77,75
fig|287.13173.peg.5769,851,787,898,807,763,815
fig|287.13173.peg.5770,2693,2364,2557,2113,2343,2775
fig|287.13173.peg.5771,77,59,105,29,67,48
fig|287.13173.peg.5772,216,145,218,151,196,170
fig|287.13173.peg.5773,193,109,153,117,179,127
fig|287.13173.peg.5774,152,96,142,89,137,142
fig|287.13173.peg.5775,731,609,689,593,699,651
fig|287.13173.peg.5776,2140,1219,1997,1427,2045,1117
fig|287.13173.peg.5777,899,704,771,748,832,635
fig|287.13173.peg.5778,3724,2741,4039,3215,3997,2059
fig|287.13173.peg.5779,742,597,772,582,702,534
fig|287.13173.peg.5780,277,189,189,229,211,273
fig|287.13173.peg.5781,1423,771,963,1020,889,1698
fig|287.13173.peg.5782,1114,743,916,1129,1061,1184
fig|287.13173.peg.5783,1339,1203,1433,1350,1513,1466
fig|287.13173.peg.5784,528,407,509,374,463,414
fig|287.13173.peg.5785,89436,70062,88978,55644,66993,64672
fig|287.13173.peg.5786,755,659,696,702,614,1024
fig|287.13173.peg.5787,1027,827,964,841,756,1045
fig|287.13173.peg.5788,992,776,1054,903,927,760
fig|287.13173.peg.5789,903,827,1093,736,912,741
fig|287.13173.peg.5790,545,502,609,487,519,361
fig|287.13173.peg.5791,1767,1490,1533,1344,1260,3348
fig|287.13173.peg.5792,101,93,84,128,118,140
fig|287.13173.peg.5793,2319,1982,2945,2210,2729,1467
fig|287.13173.peg.5794,1041,847,1001,932,870,1139
fig|287.13173.peg.5795,5094,4437,4834,4649,4787,5905
fig|287.13173.peg.5796,8092,8247,7249,8825,7252,11275
fig|287.13173.peg.5797,2243,1944,1685,2626,1571,5158
fig|287.13173.peg.5798,1879,1611,1380,1720,1202,4088
fig|287.13173.peg.5799,5754,5313,4182,5843,3992,15097
fig|287.13173.peg.5800,2870,2318,2997,2193,2827,2020
fig|287.13173.peg.5801,15448,12253,15910,13545,15186,11885
fig|287.13173.peg.5802,5227,4775,5008,4443,4385,7340
fig|287.13173.peg.5803,1793,1704,1844,1754,1430,2550
fig|287.13173.peg.5804,451,415,381,495,394,943
fig|287.13173.peg.5805,65,54,58,61,35,90
fig|287.13173.peg.5806,21080,17841,20759,15262,15856,20601
fig|287.13173.peg.5807,12036,10923,13305,9325,9232,13405
fig|287.13173.peg.5808,10908,9359,9996,10679,10594,12244
fig|287.13173.peg.5809,19536,17313,15642,22392,20803,20440
fig|287.13173.peg.5810,8559,7115,6751,8844,6435,11074
fig|287.13173.peg.5811,7149,6234,7623,6441,6664,7218
fig|287.13173.peg.5812,6322,5434,6658,6588,6234,8257
fig|287.13173.peg.5813,1179,1077,1079,979,1145,1253
fig|287.13173.peg.5814,1092,1023,1095,916,881,975
fig|287.13173.peg.5815,1272,1137,1255,1091,1054,1360
fig|287.13173.peg.5816,2684,2376,2846,2289,2701,2955
fig|287.13173.peg.5817,3825,3192,3452,3402,3330,4588
fig|287.13173.peg.5818,3216,2899,3041,3472,3180,3593
fig|287.13173.peg.5819,3730,3316,3474,3867,3399,4520
fig|287.13173.peg.5820,2036,1827,2071,1987,1772,1971
fig|287.13173.peg.5821,1331,1160,1341,1092,1023,1679
fig|287.13173.peg.5822,2124,2036,2036,1860,1622,2695
fig|287.13173.peg.5823,314,270,271,344,282,598
fig|287.13173.peg.5824,2847,2512,3388,2501,2872,2668
fig|287.13173.peg.5825,6811,5807,6265,6006,5305,8307
fig|287.13173.peg.5826,2332,2025,1979,1818,1420,3852
fig|287.13173.peg.5827,5920,5469,5756,5918,5119,8380
fig|287.13173.peg.5828,133,120,107,125,68,180
fig|287.13173.peg.5829,4884,4242,3962,4228,3562,6508
fig|287.13173.peg.5830,8162,7588,7824,7229,7257,8159
fig|287.13173.peg.5831,667,674,600,737,563,956
fig|287.13173.peg.5832,2046,1885,2005,1822,1697,1936
fig|287.13173.peg.5833,8447,7395,7886,7653,6248,9725
fig|287.13173.peg.5834,2542,2310,2311,2741,2329,3637
fig|287.13173.peg.5835,1345,1212,1356,1291,1192,1343
fig|287.13173.peg.5836,1414,1356,1672,1317,1365,1416
fig|287.13173.peg.5837,7347,6346,6914,7129,7387,6760
fig|287.13173.peg.5838,2200,1758,2066,1771,1706,2310
fig|287.13173.peg.5839,1394,1174,1441,1304,1313,1645
fig|287.13173.peg.5840,612,607,649,767,582,1482
fig|287.13173.peg.5841,7434,6858,6493,7293,5645,10385
fig|287.13173.peg.5842,758,669,640,562,573,750
fig|287.13173.peg.5843,308,244,379,232,276,256
fig|287.13173.peg.5844,270,221,278,236,279,214
fig|287.13173.peg.5845,218,153,191,169,231,149
fig|287.13173.peg.5846,244,122,173,167,284,151
fig|287.13173.peg.5847,76,52,53,43,51,25
fig|287.13173.peg.5848,6,2,3,3,7,3
fig|287.13173.peg.5849,545,369,449,464,546,392
fig|287.13173.peg.5850,386,281,410,274,423,192
fig|287.13173.peg.5851,275,158,256,184,264,91
fig|287.13173.peg.5852,1053,848,1142,868,1025,790
fig|287.13173.peg.5853,368,376,367,330,414,379
fig|287.13173.peg.5854,259,193,241,169,271,172
fig|287.13173.peg.5855,501,399,541,401,447,390
fig|287.13173.peg.5856,816,746,777,770,705,836
fig|287.13173.peg.5857,813,756,807,731,665,875
fig|287.13173.peg.5858,266,262,265,259,274,266
fig|287.13173.peg.5859,269,257,248,281,291,282
fig|287.13173.peg.5860,1086,980,1039,972,826,1408
fig|287.13173.peg.5861,1081,1125,1104,1043,989,1254
fig|287.13173.peg.5862,1168,1128,1265,1029,936,1242
fig|287.13173.peg.5863,553,512,537,472,499,572
fig|287.13173.peg.5864,292,257,272,233,242,296
fig|287.13173.peg.5865,2963,2717,2762,2351,2352,3216
fig|287.13173.peg.5866,3162,2776,2712,2946,2276,3991
fig|287.13173.peg.5867,1903,1670,1622,2008,1644,3229
fig|287.13173.peg.5868,1751,1590,1714,1685,1445,2494
fig|287.13173.peg.5869,5279,4524,5033,5192,5155,5961
fig|287.13173.peg.5870,2549,2448,2520,2635,2498,3002
fig|287.13173.peg.5871,1276,1057,1221,1149,1038,1615
fig|287.13173.peg.5872,1990,1745,1937,1826,1716,2183
fig|287.13173.peg.5873,3203,2716,3057,2751,2511,3518
fig|287.13173.peg.5874,11534,9140,10852,8455,8497,14169
fig|287.13173.peg.5875,3017,2470,3040,2155,2261,2792
fig|287.13173.peg.5876,1077,772,976,886,935,1048
fig|287.13173.peg.5877,2272,1982,2167,2047,2165,2343
fig|287.13173.peg.5878,1481,1328,1389,1649,1576,1594
fig|287.13173.peg.5879,2973,2608,2704,2850,2711,2934
fig|287.13173.peg.5880,2523,2289,2202,2784,2779,2696
fig|287.13173.peg.5881,996,793,796,748,680,1151
fig|287.13173.peg.5882,10192,8608,9302,8384,8335,12418
fig|287.13173.peg.5883,6823,5968,6297,6768,6145,8987
fig|287.13173.peg.5884,15341,13511,17131,11731,13179,16504
fig|287.13173.peg.5885,290,282,382,270,263,391
fig|287.13173.peg.5886,5807,5252,6530,4298,5023,6178
fig|287.13173.peg.5887,274,211,291,210,307,192
fig|287.13173.peg.5888,8117,6833,8315,8726,9578,7496
fig|287.13173.peg.5889,6846,5983,7365,5662,6944,5832
fig|287.13173.peg.5890,1091,971,1193,901,939,1019
fig|287.13173.peg.5891,779,584,712,689,636,709
fig|287.13173.peg.5892,31,12,23,14,32,20
fig|287.13173.peg.5893,1989,1638,1587,1975,1652,3085
fig|287.13173.peg.5894,4212,3947,4258,4265,4239,5425
fig|287.13173.peg.5895,826,693,766,726,664,729
fig|287.13173.peg.5896,1582,1454,1323,1277,969,5279
fig|287.13173.peg.5897,1032,1004,1181,859,827,1342
fig|287.13173.peg.5898,242,152,186,172,178,175
fig|287.13173.peg.5899,1168,1051,1367,792,891,1301
fig|287.13173.peg.5900,6680,5916,6524,6585,6827,7456
fig|287.13173.peg.5901,746,624,644,749,623,883
fig|287.13173.peg.5902,1310,1571,1640,1333,1003,6447
fig|287.13173.peg.5903,16,21,35,18,23,91
fig|287.13173.peg.5904,343,252,320,286,303,257
fig|287.13173.peg.5905,111,124,162,119,143,106
fig|287.13173.peg.5906,311,276,256,223,241,241
fig|287.13173.peg.5907,1314,1127,1146,1042,804,2873
fig|287.13173.peg.5908,2382,2091,2045,2158,2047,2427
fig|287.13173.peg.5909,4846,4181,3775,4318,3634,5928
fig|287.13173.peg.5910,6922,5945,6588,5757,6100,7317
fig|287.13173.peg.5911,4933,4179,4610,4200,4149,5903
fig|287.13173.peg.5912,6062,5337,5397,6057,6013,7462
fig|287.13173.peg.5913,13410,11309,12883,10607,11766,16072
fig|287.13173.peg.5914,1549,1445,1756,1547,1802,1920
fig|287.13173.peg.5915,1588,1356,1695,1914,1962,1772
fig|287.13173.peg.5916,1623,1468,1734,1914,1908,1973
fig|287.13173.peg.5917,5671,4937,5190,5542,5479,6257
fig|287.13173.peg.5918,6982,6122,6607,6568,6171,9330
fig|287.13173.peg.5919,8137,7849,6734,9303,6645,25507
fig|287.13173.peg.5920,1637,1385,1614,1488,1433,2262
fig|287.13173.peg.5921,347,297,341,297,222,521
fig|287.13173.peg.5922,6123,5826,4646,5424,3795,12433
fig|287.13173.peg.5923,1696,1667,1615,1637,1454,2292
fig|287.13173.peg.5924,3018,2385,2568,2279,1898,4541
fig|287.13173.peg.5925,715,692,776,627,479,1236
fig|287.13173.peg.5926,7298,6171,6466,7392,8410,6545
fig|287.13173.peg.5927,17848,14843,18117,15504,18162,18547
fig|287.13173.peg.5928,1442,1270,1453,1500,1468,1745
fig|287.13173.peg.5929,2952,2285,2842,2754,2841,2626
fig|287.13173.peg.5930,1464,1121,1392,1212,1443,1047
fig|287.13173.peg.5931,1575,1410,1794,1438,1530,1406
fig|287.13173.peg.5932,212,201,253,156,184,169
fig|287.13173.peg.5933,13174,8765,12716,8583,10314,7643
fig|287.13173.peg.5934,4563,3114,4530,3248,4072,2980
fig|287.13173.peg.5935,711,610,640,810,686,1023
fig|287.13173.peg.5936,3943,3132,3283,3384,3239,4248
fig|287.13173.peg.5937,1291,1202,1367,1277,1336,1530
fig|287.13173.peg.5938,3286,3045,3387,3173,2885,3834
fig|287.13173.peg.5939,3585,3148,3198,3797,3657,4287
fig|287.13173.peg.5940,3256,2525,2636,2992,3070,3523
fig|287.13173.peg.5941,7275,6806,7250,6005,6127,5490
fig|287.13173.peg.5942,3083,2782,3148,3115,2969,4703
fig|287.13173.peg.5943,2173,1874,2048,2478,2401,2463
fig|287.13173.peg.5944,500,464,468,575,473,653
fig|287.13173.peg.5945,8,3,10,6,3,9
fig|287.13173.peg.5946,489,466,458,441,292,989
fig|287.13173.peg.5947,2306,2120,2331,2121,2101,2114
fig|287.13173.peg.5948,1815,1645,1681,1659,1518,2251
fig|287.13173.peg.5949,1326,1291,1284,1281,1012,2329
fig|287.13173.peg.5950,4661,4390,4704,4617,4606,6809
fig|287.13173.peg.5951,7654,6329,6845,7262,6505,8647
fig|287.13173.peg.5952,11522,9561,10490,10140,9762,14103
fig|287.13173.peg.5953,993,919,1063,1009,929,1277
fig|287.13173.peg.5954,3929,3501,3907,3758,3580,4814
fig|287.13173.peg.5955,677,520,581,620,620,763
fig|287.13173.peg.5956,877,699,820,762,865,1002
fig|287.13173.peg.5957,149,159,166,162,189,190
fig|287.13173.peg.5958,277,199,257,183,172,190
fig|287.13173.peg.5959,1622,1423,1495,1382,1337,808
fig|287.13173.peg.5960,1031,892,987,875,1019,976
fig|287.13173.peg.5961,880,647,830,870,821,824
fig|287.13173.peg.5962,941,672,836,803,677,878
fig|287.13173.peg.5963,872,557,753,462,618,537
fig|287.13173.peg.5964,807,455,801,357,516,400
fig|287.13173.peg.5965,955,502,805,383,487,375
fig|287.13173.peg.5966,1080,511,873,413,611,397
fig|287.13173.peg.5967,743,377,633,275,432,281
fig|287.13173.peg.5968,1448,572,1302,561,924,417
fig|287.13173.peg.5969,1787,871,1621,892,1535,673
fig|287.13173.peg.5970,2452,990,2243,1021,2115,372
fig|287.13173.peg.5971,3601,1818,2990,1596,3059,529
fig|287.13173.peg.5972,17320,10281,15519,10198,14908,2545
fig|287.13173.peg.5973,522,456,648,422,565,379
fig|287.13173.peg.5974,167,124,156,143,113,210
fig|287.13173.peg.5975,1293,897,1158,942,1015,1293
fig|287.13173.peg.5976,1903,1504,1773,1538,1655,1111
fig|287.13173.peg.5977,6409,4692,5468,4692,5322,3589
fig|287.13173.peg.5978,6227,4460,5043,4752,5499,3209
fig|287.13173.peg.5979,2544,1891,2325,1951,1861,1979
fig|287.13173.peg.5980,1457,1112,1538,1007,1157,964
fig|287.13173.peg.5981,1184,1000,1193,1135,949,1281
fig|287.13173.peg.5982,5851,4710,5175,4452,4489,7370
fig|287.13173.peg.5983,2274,1953,2189,2429,2613,2171
fig|287.13173.peg.5984,5608,3592,5658,3848,5285,2632
fig|287.13173.peg.5985,1584,1129,1366,1383,1592,1028
fig|287.13173.peg.5986,3148,2592,2746,2994,2769,3406
fig|287.13173.peg.5987,159,163,205,156,169,131
fig|287.13173.peg.5988,244,232,239,166,225,131
fig|287.13173.peg.5989,2555,2062,2195,2163,1849,4235
fig|287.13173.peg.5990,1264,1039,1030,1087,821,2606
fig|287.13173.peg.5991,9772,8272,9587,8802,9460,12170
fig|287.13173.peg.5992,282,252,322,261,244,273
fig|287.13173.peg.5993,2312,1969,2217,2372,2281,2261
fig|287.13173.peg.5994,1011,889,1019,833,867,1044
fig|287.13173.peg.5995,650,585,640,581,518,704
fig|287.13173.peg.5996,1013,826,968,925,908,1208
fig|287.13173.peg.5997,990,853,962,818,919,1044
fig|287.13173.peg.5998,88,88,84,83,84,104
fig|287.13173.peg.5999,275,210,195,220,228,192
fig|287.13173.peg.6000,1192,926,1050,1079,1035,1290
fig|287.13173.peg.6001,8735,8348,6491,9722,6821,14117
fig|287.13173.peg.6002,955,788,734,792,571,1800
fig|287.13173.peg.6003,1478,1331,1235,1477,1057,2683
fig|287.13173.peg.6004,4393,4097,3937,3722,3111,8398
fig|287.13173.peg.6005,294,281,261,238,253,280
fig|287.13173.peg.6006,4938,4289,4758,4514,4243,6259
fig|287.13173.peg.6007,10730,9391,10990,9302,9857,10118
fig|287.13173.peg.6008,1306,1215,1359,1310,1154,1371
fig|287.13173.peg.6009,4917,4271,3951,4529,3617,5331
fig|287.13173.peg.6010,2129,1425,2048,1660,2187,1084
fig|287.13173.peg.6011,4162,3278,3793,3751,3453,4206
fig|287.13173.peg.6012,516,446,428,460,477,705
fig|287.13173.peg.6013,1415,1375,1257,1365,1146,2083
fig|287.13173.peg.6014,1952,1630,1668,1652,1431,2940
fig|287.13173.peg.6015,373,322,374,462,362,778
fig|287.13173.peg.6016,2148,1881,1964,2051,1728,3203
fig|287.13173.peg.6017,3208,2639,2655,2966,2555,5593
fig|287.13173.peg.6018,23,19,24,26,22,45
fig|287.13173.peg.6019,106,72,102,88,84,68
fig|287.13173.peg.6020,650,458,640,582,601,570
fig|287.13173.peg.6021,6345,5655,6443,5309,5412,7861
fig|287.13173.peg.6022,2630,2332,2633,2358,2556,3000
fig|287.13173.peg.6023,4306,3947,4003,4111,4105,5872
fig|287.13173.peg.6024,1155,1053,1247,1070,1013,1411
fig|287.13173.peg.6025,5077,4328,4659,4832,4483,6900
fig|287.13173.peg.6026,16474,13081,14020,16603,18160,17122
fig|287.13173.peg.6027,884,683,695,701,807,888
fig|287.13173.peg.6028,10295,8622,8884,9092,9774,11074
fig|287.13173.peg.6029,10282,8891,8157,11368,11119,12795
fig|287.13173.peg.6030,976,683,695,710,633,932
fig|287.13173.peg.6031,2970,2349,2610,2553,2566,3197
fig|287.13173.peg.6032,68,36,57,64,52,94
fig|287.13173.peg.6033,184,168,193,220,164,269
fig|287.13173.peg.6034,4274,3725,3964,4186,3906,5059
fig|287.13173.peg.6035,2352,1832,2373,1842,2163,1576
fig|287.13173.peg.6036,752,576,580,592,545,693
fig|287.13173.peg.6037,14302,8627,13454,11634,14825,8116
fig|287.13173.peg.6038,41225,18422,33268,24113,51929,7678
fig|287.13173.peg.6039,2436,1168,2044,1506,2506,627
fig|287.13173.peg.6040,1698,823,1374,1000,1739,426
fig|287.13173.peg.6041,733,457,616,496,648,875
fig|287.13173.peg.6042,257,230,271,273,246,377
fig|287.13173.peg.6043,399,308,394,310,352,367
fig|287.13173.peg.6044,307,366,436,315,389,391
