gene_id,PA_DP08,PA_DP09,PA_DP12,PA_RP01,PA_RP04,PA_RP06,PAEF_DP44,PAEF_DP45,PAEF_DP47,PAEF_RP37,PAEF_RP39,PAEF_RP41,PALDH_DP55,PALDH_DP58,PALDH_DP60,PALDH_RP49,PALDH_RP52,PALDH_RP53
PA4572,2,3,10,5,4,7,0,0,0,9,4,6,8,1,1,10,9,3
PA4573,4,6,7,22,10,12,0,0,0,19,33,24,11,6,2,36,23,17
PA4574,3,3,2,2,2,2,0,0,0,3,3,2,2,4,1,1,1,1
PA4575,6,6,5,7,5,3,0,0,0,4,4,3,8,4,2,4,2,4
PA4576,31,29,29,16,22,30,0,0,0,25,20,23,24,11,7,20,19,11
PA4577,5,7,8,20,25,27,0,0,0,26,32,16,10,6,4,53,28,32
PA4578,51,43,40,30,35,58,0,0,0,25,24,14,32,33,23,16,20,31
PA4579,3,7,9,9,9,8,0,0,0,4,5,6,5,3,6,8,4,5
PA4580,2,0,0,1,2,1,0,0,0,4,4,3,0,0,0,4,1,0
PA4581,1,1,3,2,2,1,0,0,0,2,1,1,3,0,0,6,0,2
PA4581.1,1,2,1,0,2,1,0,0,0,0,3,4,6,2,2,2,0,1
PA4582,0,1,1,1,2,1,0,0,0,1,0,0,3,0,0,3,1,0
PA4583,1,2,2,2,1,0,0,0,0,1,2,1,0,1,0,2,0,0
PA4584,1,1,0,4,1,0,0,0,0,2,0,2,2,1,1,2,1,1
PA4585,0,1,4,1,0,1,0,0,0,0,0,2,0,0,0,8,0,1
PA4586,1,3,4,2,1,2,0,0,0,0,1,1,4,1,1,1,0,3
PA4587,4,8,6,40,52,38,0,0,0,33,50,25,2,4,2,36,40,43
PA4588,6,15,11,9,7,7,0,0,0,8,12,7,10,10,5,10,10,8
PA4589,0,0,3,1,2,2,0,0,0,0,0,1,3,0,1,3,1,2
PA4590,3,6,3,3,4,2,0,0,0,1,1,2,5,1,0,7,8,7
PA4591,0,2,5,2,5,2,0,0,0,0,4,0,2,0,2,6,1,1
PA4592,1,0,1,1,5,2,0,0,0,2,1,0,2,3,0,3,0,1
PA4593,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,8,1,0
PA4594,2,4,1,3,2,1,0,0,0,3,3,0,2,1,3,1,3,3
PA4595,19,24,19,19,13,19,0,0,0,11,13,5,10,8,10,11,11,5
PA4596,1,3,0,0,0,1,0,0,0,0,3,1,2,2,0,0,1,1
PA4597,0,3,0,0,0,1,0,0,0,0,4,0,1,1,1,1,0,0
PA4598,0,3,4,0,0,1,0,0,0,2,3,2,1,2,3,5,1,2
PA4599,0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,13,0,0
PA4600,3,1,1,0,3,0,0,0,0,1,3,0,3,0,1,2,0,1
PA4601,3,4,2,6,8,4,0,0,0,2,3,2,5,3,2,18,1,7
PA4602,23,34,29,10,30,21,0,0,0,8,23,18,19,30,13,10,7,11
PA4603,1,1,1,0,2,1,0,0,0,1,4,0,1,1,0,2,0,1
PA4604,7,2,7,2,5,9,0,0,0,3,4,5,5,3,3,4,0,1
PA4605,7,0,1,4,1,0,0,0,0,4,8,2,3,0,0,2,2,9
PA4606,40,31,42,27,44,35,0,0,0,20,33,18,20,28,15,32,32,14
PA4607,85,138,82,176,166,183,0,0,1,175,211,152,99,52,50,195,116,118
PA4608,8,8,8,15,8,16,0,0,0,13,15,6,8,2,5,17,11,4
PA4609,8,6,6,6,7,6,0,0,0,4,5,2,6,2,3,7,4,4
PA4610,0,1,1,4,2,1,0,0,0,1,3,2,1,0,0,5,1,2
PA4611,57,82,48,75,91,92,0,0,0,92,117,95,61,43,27,102,58,82
PA4612,0,0,0,0,1,0,0,0,0,0,3,0,0,1,3,4,2,1
PA4613,4,3,5,2,2,1,0,0,0,2,2,1,2,0,0,3,2,0
PA4614,64,69,78,80,64,63,0,0,0,61,74,40,51,32,20,73,52,45
PA4615,10,16,7,4,2,4,0,0,0,3,4,3,7,5,2,5,5,2
PA4616,4,1,1,2,2,6,0,0,0,2,0,5,1,0,1,0,2,1
PA4617,6,4,3,1,4,2,0,0,0,2,6,4,6,1,3,12,3,1
PA4618,1,2,1,1,1,1,0,0,0,4,0,3,4,1,0,10,0,1
PA4619,3,4,2,3,3,1,0,0,0,8,0,1,3,3,4,6,3,3
PA4620,1,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0
PA4621,2,4,6,2,6,2,0,0,0,4,3,3,2,1,3,7,5,3
PA4622,0,1,3,0,1,3,0,0,0,0,0,0,2,0,0,6,1,0
PA4623,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0
PA4624,5,0,5,8,5,5,0,0,0,3,9,2,4,4,0,5,4,1
PA4625,8,13,7,9,15,10,0,0,0,2,6,5,12,8,2,13,2,1
PA4626,0,2,0,3,2,1,0,0,0,1,2,0,1,0,0,4,0,1
PA4627,2,4,1,0,2,0,0,0,0,0,2,4,2,0,3,6,0,1
PA4628,6,8,8,3,6,5,0,0,0,5,4,5,2,6,3,12,4,2
PA4629,2,3,1,0,1,2,0,0,0,1,0,1,0,4,0,2,2,1
PA4630,1,0,1,2,1,1,0,0,0,2,0,1,1,0,1,3,0,1
PA4631,4,7,2,3,4,3,0,0,0,3,1,2,7,0,3,10,1,2
PA4632,7,11,11,7,7,7,0,0,0,6,12,3,14,6,5,6,6,6
PA4633,7,8,11,10,16,9,0,0,0,6,10,3,9,3,4,18,7,6
PA4634,0,5,3,0,0,1,0,0,0,0,1,0,0,2,0,2,2,0
PA4635,0,0,0,0,3,1,0,0,0,3,0,2,1,1,1,2,0,0
PA4635a,0,1,1,1,0,0,0,0,0,1,0,2,1,0,1,1,1,0
PA4636,7,7,8,9,9,9,0,0,0,4,10,5,6,6,6,14,4,6
PA4636a,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PA4637,4,5,2,2,2,2,0,0,0,3,3,0,5,5,4,10,2,2
PA4637a,149,195,186,289,301,324,1,1,2,218,323,212,203,105,45,264,234,100
PA4639,13,29,16,16,13,16,0,0,1,8,14,4,18,13,7,9,13,9
PA4640,35,37,26,24,19,27,0,0,0,11,21,17,19,16,13,15,13,15
PA4642,2,2,2,1,1,2,0,0,0,1,2,1,0,0,0,1,0,2
PA4643,3,5,4,1,2,2,0,0,0,4,2,2,0,1,0,3,1,1
PA4644,0,0,0,1,0,1,0,0,0,2,1,2,0,0,0,2,1,0
PA4645,4,3,5,7,2,2,0,0,0,3,1,3,7,7,1,3,2,2
PA4646,5,6,1,6,3,3,0,0,0,2,3,2,6,3,0,2,1,2
PA4647,2,7,6,8,8,6,0,0,0,6,11,9,5,4,2,5,4,3
PA4648,14,15,10,35,30,33,0,0,0,27,16,17,11,5,0,21,13,8
PA4649,2,3,1,2,3,6,0,0,0,4,2,2,0,0,0,2,0,0
PA4650,2,6,2,1,2,5,0,0,0,3,3,2,2,1,0,1,0,1
PA4651,0,0,0,4,4,7,0,0,0,6,7,3,3,0,1,9,1,3
PA4652,1,2,1,3,5,4,0,0,0,2,4,4,0,2,0,11,4,2
PA4653,0,2,0,1,2,6,0,0,0,6,1,4,2,3,0,2,2,3
PA4654,0,2,1,1,0,0,0,0,0,2,1,0,1,0,0,3,1,1
PA4655,1,6,5,1,0,1,0,0,0,3,10,3,5,2,3,6,4,3
PA4656,5,1,3,7,5,1,0,0,0,7,10,6,6,3,3,9,6,5
PA4657,11,18,9,12,17,15,0,0,0,17,19,14,16,6,9,19,14,11
PA4658,1,0,3,2,6,4,0,0,0,1,1,3,3,2,0,4,0,1
PA4659,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
PA4660,5,4,12,2,5,2,0,0,0,3,6,0,1,5,1,12,4,4
PA4661,36,42,40,31,24,34,0,1,0,26,36,27,27,20,17,35,17,19
PA4662,6,8,13,9,6,4,0,0,0,4,11,4,14,8,12,8,11,8
PA4663,1,1,1,0,2,2,0,0,0,2,1,3,0,2,0,2,1,4
PA4664,5,1,2,2,5,3,0,0,0,0,2,3,4,6,3,3,7,1
PA4665,5,7,9,3,9,5,0,0,1,3,7,1,7,2,6,4,1,3
PA4666,2,3,5,5,3,4,0,1,0,4,0,4,4,3,3,5,7,6
PA4667,14,18,22,9,10,17,0,0,0,6,15,13,14,16,10,10,5,12
PA4668,3,2,3,1,3,2,0,0,0,1,3,1,4,1,0,6,1,2
PA4669,26,37,36,34,29,41,0,0,0,34,45,34,46,32,24,41,42,33
PA4669.1,1,5,3,2,1,2,0,0,0,1,3,3,1,2,2,4,1,1
PA4670,37,48,33,29,28,23,0,0,0,19,26,25,27,20,13,17,27,19
PA4671,94,95,89,64,71,82,0,0,0,58,73,46,75,52,54,47,32,38
PA4672,3,3,8,9,7,4,0,0,0,0,2,0,4,5,4,1,4,1
PA4673,8,11,4,2,8,8,0,0,0,1,9,0,4,9,1,4,7,5
PA4673.1,2,1,4,2,5,5,0,0,0,2,4,2,3,3,1,4,1,1
PA4674,3,1,2,1,1,2,0,0,0,2,3,2,6,5,1,3,0,4
PA4675,7,7,7,3,14,8,0,0,0,6,4,2,3,5,3,8,2,9
PA4676,2,7,1,2,3,6,0,0,0,8,6,4,1,1,3,1,3,1
PA4677,5,7,7,11,8,8,0,0,0,2,9,5,4,1,0,10,7,1
PA4678,2,2,1,2,0,0,0,0,0,1,4,2,1,1,0,0,0,0
PA4679,0,1,0,1,1,0,0,0,0,4,3,3,2,0,1,5,0,0
PA4680,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PA4681,0,1,1,0,2,0,0,0,0,2,1,0,2,0,0,2,0,0
PA4682,3,2,2,4,2,6,0,0,0,1,4,4,2,2,0,6,1,1
PA4683,1,3,5,2,2,1,0,0,0,0,1,2,0,0,1,2,0,1
PA4684,1,8,4,6,11,6,0,0,0,3,7,5,3,3,4,12,6,3
PA4685,1,2,1,0,0,5,0,0,0,1,1,2,0,1,0,1,0,1
PA4686,10,8,14,13,12,11,0,1,0,10,12,11,8,11,12,7,4,6
PA4687,22,22,17,4,13,7,0,0,1,11,6,6,19,11,11,2,11,5
PA4688,3,3,2,7,2,3,0,0,0,0,1,1,4,0,0,6,0,2
PA4689,5,9,6,8,6,5,0,0,0,5,5,4,4,5,1,12,7,4
PA4690,2,0,2,3,3,1,0,0,0,0,2,0,0,2,1,4,1,2
PA4690.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PA4690.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
PA4690.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA4690.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA4690.5,415,554,613,426,466,593,0,1,1,446,521,764,729,563,420,631,656,692
PA4690a,2,6,5,5,7,4,0,0,0,3,4,8,2,2,0,2,1,4
PA4691,1,3,1,1,3,4,0,0,0,2,2,1,1,3,2,2,3,0
PA4692,1,1,2,2,1,0,0,0,0,0,2,1,1,0,0,1,3,1
PA4693,15,22,34,13,25,19,0,0,0,19,21,9,19,11,15,16,10,13
PA4694,20,21,23,15,28,20,0,0,0,18,15,9,15,18,11,16,11,8
PA4695,3,3,4,5,4,4,0,0,0,0,5,5,2,5,3,1,3,1
PA4696,16,17,27,18,19,19,0,0,0,22,26,14,11,16,9,14,7,9
PA4697,14,11,10,23,13,15,0,0,0,12,11,4,4,2,4,8,5,9
PA4698,2,1,0,1,0,3,0,0,0,1,4,3,1,1,0,1,0,0
PA4699,4,4,4,4,5,4,0,0,0,1,5,3,1,2,2,6,4,6
PA4700,4,3,7,4,17,10,0,0,0,5,9,6,3,9,4,8,4,6
PA4701,19,24,24,11,14,10,0,0,0,9,9,4,20,7,6,9,6,9
PA4702,2,2,10,4,8,3,0,0,0,6,5,4,2,4,2,5,4,8
PA4703,2,3,5,9,9,7,0,0,0,6,15,6,2,2,0,6,7,1
PA4704,2,4,7,4,13,6,0,0,0,7,11,5,2,0,0,10,4,4
PA4704.1,75,96,64,5,12,12,1,1,0,12,14,9,60,72,23,9,6,8
PA4704.2,35,57,20,12,13,23,1,2,0,29,34,13,57,42,30,25,14,17
PA4705,2,4,8,1,0,2,0,0,0,2,1,6,4,2,3,4,4,3
PA4706,0,0,0,0,0,3,0,0,0,2,4,2,2,0,1,4,3,0
PA4707,2,0,1,5,2,0,0,0,0,2,3,1,0,1,1,4,0,1
PA4708,2,2,4,1,2,3,0,0,0,2,2,0,3,0,1,5,1,0
PA4709,2,5,0,1,3,3,0,0,0,0,0,1,2,1,0,8,6,2
PA4710,6,8,4,0,4,3,0,0,0,1,4,1,12,0,3,8,1,3
PA4711,2,0,1,1,1,1,0,0,0,2,0,1,5,3,1,3,1,2
PA4712,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0
PA4713,2,3,2,1,1,5,0,0,0,1,3,1,0,0,1,2,0,0
PA4714,6,4,3,5,7,2,0,0,0,4,8,7,7,6,7,5,4,5
PA4715,8,15,15,5,16,8,0,0,0,10,7,14,9,5,2,11,12,6
PA4716,2,3,1,4,3,4,0,0,0,5,2,0,7,2,1,5,3,1
PA4717,2,2,3,4,7,4,0,0,0,9,3,4,2,1,1,7,4,3
PA4718,2,2,4,4,3,3,0,0,0,5,0,3,3,0,3,9,2,0
PA4719,3,4,6,1,3,1,0,0,0,5,7,2,1,2,2,3,0,1
PA4720,3,4,4,2,6,6,0,0,0,0,2,5,2,1,2,4,5,1
PA4721,1,2,2,1,1,2,0,0,0,4,3,0,1,1,2,0,1,2
PA4722,6,10,6,6,9,4,0,0,0,9,8,7,4,4,2,11,2,5
PA4723,37,38,41,23,32,38,0,0,0,48,40,38,31,30,30,32,29,26
PA4724,0,1,3,1,3,4,0,0,0,1,1,0,0,1,1,5,0,0
PA4724.1,0,0,0,0,0,0,0,0,0,1,5,1,0,0,1,1,0,1
PA4725,6,7,9,3,5,11,0,0,0,6,3,6,2,8,2,10,3,6
PA4726,20,27,23,16,12,25,0,1,0,16,16,12,20,14,5,16,11,9
PA4726.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA4726.11,1303,2507,2557,2285,1690,2815,3,5,5,1763,2080,2412,2639,1781,1422,2440,2383,1777
PA4726.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA4727,20,23,12,11,23,20,0,0,0,7,14,9,8,13,11,10,14,6
PA4728,0,2,2,2,1,1,0,0,0,1,3,1,0,1,0,0,0,1
PA4729,5,9,5,7,2,7,0,0,0,0,8,6,2,3,3,7,2,3
PA4730,1,5,5,5,3,2,0,0,0,0,3,2,2,1,2,5,0,1
PA4731,2,4,2,1,2,1,0,0,0,1,0,0,1,2,0,0,0,0
PA4732,15,24,21,9,12,18,0,0,0,10,13,12,7,8,11,14,8,5
PA4733,12,8,5,10,8,11,0,0,0,10,5,3,4,2,5,4,3,5
PA4734,3,5,3,1,7,6,0,0,0,2,6,5,4,3,1,4,2,1
PA4735,30,25,32,21,33,36,0,0,0,24,30,24,14,15,10,27,20,19
PA4736,0,3,1,2,1,0,0,0,0,3,1,1,4,2,0,2,1,4
PA4737,2,3,10,5,7,4,0,0,0,7,12,4,4,5,5,11,4,4
PA4738,90,102,149,29,66,75,0,0,1,42,84,53,88,144,81,29,81,76
PA4739,96,83,163,26,91,108,0,0,0,30,85,60,78,114,96,32,79,68
PA4740,58,60,70,34,65,54,0,0,0,20,53,30,33,40,35,23,33,31
PA4741,76,90,113,60,81,119,1,0,1,59,103,70,94,67,63,90,89,68
PA4742,9,17,18,11,11,15,0,0,0,17,18,11,4,12,6,14,7,11
PA4743,3,4,1,2,2,3,0,0,0,2,4,2,2,2,0,3,3,4
PA4744,51,65,55,55,60,54,0,0,0,37,52,53,47,50,27,53,42,39
PA4745,48,49,47,37,36,54,0,0,0,30,37,32,36,33,21,18,21,22
PA4746,5,13,20,9,9,19,0,0,0,5,18,7,10,11,5,8,12,8
PA4746.1,2,3,5,6,7,1,0,0,0,5,11,9,4,7,1,2,5,2
PA4746.2,0,3,0,1,1,0,0,0,0,2,4,1,0,1,0,3,2,1
PA4747,24,31,43,23,31,49,0,0,0,20,35,36,35,37,19,35,36,33
PA4748,36,34,42,28,29,28,0,0,0,27,42,30,19,19,22,29,41,36
PA4749,12,13,17,8,12,10,0,1,0,9,12,7,8,11,1,7,9,3
PA4750,3,4,4,3,4,6,0,0,0,1,4,6,8,3,3,4,2,1
PA4751,70,74,75,66,60,59,0,1,0,45,50,44,57,43,39,64,62,35
PA4752,7,11,10,7,6,14,0,0,0,7,9,12,11,3,5,16,6,5
PA4753,7,4,5,0,5,7,0,0,1,2,7,6,5,5,3,1,4,2
PA4754,3,1,2,4,1,4,0,0,0,3,2,0,2,2,1,1,2,1
PA4755,6,6,4,4,5,5,0,1,0,5,5,4,4,3,2,4,3,2
PA4756,27,31,46,31,34,42,0,0,2,27,18,14,24,25,18,27,20,20
PA4757,6,5,0,2,1,2,0,0,0,1,2,3,3,5,1,1,1,0
PA4758,14,11,21,18,12,26,0,0,0,8,11,12,9,9,1,7,11,11
PA4758.1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PA4759,15,7,9,8,11,10,0,0,0,5,16,8,12,1,1,11,5,7
PA4760,18,13,10,11,8,12,0,0,0,25,13,12,9,13,2,18,10,4
PA4761,75,92,48,126,81,83,2,1,0,108,105,57,82,24,15,105,49,35
PA4762,17,8,3,11,8,7,0,0,0,9,10,8,11,5,0,14,7,3
PA4763,7,7,8,2,1,3,2,3,1,2,6,3,8,3,2,7,1,3
PA4764,19,31,21,30,29,42,0,0,1,28,36,25,27,22,19,35,31,35
PA4765,28,21,16,13,17,15,0,0,0,18,22,18,16,23,9,18,19,15
PA4766,1,1,0,0,1,0,0,0,0,0,4,2,1,3,1,3,2,3
PA4767,6,6,3,4,4,7,0,0,0,4,8,2,4,2,1,7,3,4
PA4768,1,6,3,3,7,2,0,0,0,3,4,4,2,4,2,3,3,4
PA4769,4,13,5,9,7,7,0,0,0,9,8,5,11,9,4,8,10,2
PA4770,6,7,6,4,6,12,0,0,0,8,6,9,6,10,8,6,7,7
PA4771,1,1,0,2,5,0,0,0,0,2,4,0,2,3,4,4,1,2
PA4772,1,1,5,3,2,2,0,1,0,7,3,0,2,2,6,5,2,7
PA4773,0,1,1,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0
PA4774,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,4,1,1
PA4775,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,7,2,1
PA4776,1,0,1,0,2,1,0,0,0,1,1,0,0,0,0,2,1,0
PA4777,2,1,2,1,6,0,0,0,0,4,1,0,0,3,0,4,0,1
PA4778,6,7,13,6,11,14,0,0,1,7,8,4,7,7,2,7,8,7
PA4779,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0
PA4780,1,2,4,2,3,2,0,0,0,6,3,1,3,2,3,8,2,2
PA4781,4,7,7,16,17,7,0,0,0,15,12,9,8,3,3,19,6,8
PA4782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA4783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1
PA4784,1,3,4,0,0,0,0,0,0,2,1,0,2,0,0,1,2,0
PA4785,3,6,9,1,9,3,15,29,26,3,7,6,7,8,8,3,5,3
PA4786,0,4,4,2,3,4,0,0,0,1,3,3,2,2,1,14,2,5
PA4787,2,2,3,3,6,6,0,0,0,6,12,4,2,4,1,8,4,2
PA4788,0,2,5,1,4,8,0,0,0,1,3,1,2,0,0,4,1,1
PA4789,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1
PA4790,0,0,1,0,3,0,0,0,0,0,2,1,0,0,0,5,0,0
PA4791,4,0,2,4,1,4,0,0,0,1,5,2,1,1,2,5,3,1
PA4792,6,4,6,5,4,2,0,0,0,1,3,3,6,0,2,8,2,3
PA4793,17,14,14,20,14,13,0,0,0,13,13,13,9,5,4,6,13,10
PA4794,2,1,3,1,0,0,0,0,0,1,2,1,1,1,0,0,2,1
PA4795,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,4,1,1
PA4796,0,3,4,1,1,0,0,0,0,1,0,0,2,1,0,1,1,1
PA4797,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PA4798,8,12,5,10,8,6,0,0,0,5,1,4,3,2,2,4,1,5
PA4799,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,2,3,1
PA4800,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
PA4801,2,1,0,2,1,0,0,0,0,0,1,5,0,1,1,4,3,0
PA4802,1,0,2,1,0,0,0,0,0,1,0,0,0,1,1,6,0,0
PA4802.1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0
PA4803,1,0,1,0,1,0,0,0,0,1,2,2,0,0,0,6,1,0
PA4804,4,2,3,2,2,3,0,0,0,6,3,0,2,3,4,4,1,2
PA4805,1,1,1,0,0,1,0,0,0,2,0,1,0,2,0,1,0,1
PA4806,1,6,0,1,1,2,0,0,0,0,0,0,1,1,0,5,0,0
PA4807,3,0,3,1,2,2,0,0,0,7,3,3,3,1,2,25,4,2
PA4808,5,6,6,3,2,5,0,0,0,6,6,3,8,6,3,9,1,1
PA4809,0,2,0,0,2,1,0,0,0,2,1,1,0,0,2,8,2,0
PA4810,3,1,1,1,5,6,0,0,0,1,3,5,0,0,0,7,2,0
PA4811,5,7,4,8,10,10,0,0,0,8,17,7,6,4,2,4,4,6
PA4812,31,22,22,51,44,49,0,0,0,37,63,29,26,11,11,42,34,17
PA4813,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
PA4814,1,2,0,0,1,3,0,0,0,0,0,0,1,0,0,9,1,0
PA4815,2,2,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
PA4816,4,6,2,2,2,0,0,0,0,1,2,0,3,3,1,5,2,0
PA4817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA4818,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,0
PA4819,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA4820,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PA4821,1,1,2,0,1,0,15,12,14,3,1,0,4,7,4,11,0,1
PA4822,1,3,2,2,2,0,0,0,0,0,0,2,2,0,1,6,1,0
PA4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PA4824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0
PA4825,0,0,1,1,2,1,0,0,0,1,0,1,0,2,0,4,0,0
PA4826,1,0,4,1,2,1,0,0,0,1,3,2,5,2,0,2,0,1
PA4827,0,1,3,2,3,2,0,0,0,1,0,2,0,1,0,5,2,2
PA4828,1,1,4,0,0,0,0,0,0,2,1,0,0,0,1,2,1,1
PA4829,0,5,4,5,4,1,0,0,0,2,5,4,1,6,0,12,5,3
PA4830,1,2,0,2,0,1,0,0,0,1,1,0,1,0,1,1,1,1
PA4831,1,5,1,0,1,0,0,0,0,1,1,0,1,0,1,3,0,1
PA4832,1,3,0,0,0,2,0,0,0,0,2,0,1,0,1,1,0,1
PA4833,5,8,3,3,4,1,0,0,0,3,1,2,5,1,2,3,1,0
PA4834,1,3,0,1,3,0,0,0,0,0,3,2,0,2,1,0,1,0
PA4835,1,0,1,0,0,0,0,0,0,1,3,2,2,0,1,4,1,1
PA4836,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
PA4837,6,0,1,2,1,2,0,0,0,2,0,0,1,1,5,4,0,0
PA4838,2,0,1,1,1,0,0,0,0,0,2,1,0,1,1,4,0,0
PA4839,5,6,5,11,7,4,0,0,0,6,5,3,5,4,5,11,3,4
PA4840,0,2,0,1,1,2,0,0,0,0,1,0,0,0,1,3,0,1
PA4841,4,2,4,2,1,0,0,0,0,0,2,1,2,1,3,3,0,4
PA4842,23,21,32,8,16,8,0,0,0,16,12,11,17,13,12,8,8,8
PA4843,7,3,2,14,16,10,0,0,0,7,6,7,4,0,1,9,5,5
PA4844,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,12,0,1
PA4845,2,3,5,4,5,3,0,0,0,2,5,5,3,6,2,9,1,3
PA4846,17,32,19,9,12,14,0,0,0,7,13,8,15,16,13,10,7,9
PA4847,10,17,9,10,19,13,0,0,0,10,16,7,2,14,7,8,12,13
PA4848,32,29,38,17,23,18,0,0,0,21,19,18,25,20,15,25,12,10
PA4849,0,0,0,0,1,0,0,0,0,0,1,2,0,1,0,3,1,0
PA4850,4,10,13,2,7,6,0,0,0,3,2,3,7,1,1,5,5,3
PA4851,6,6,11,3,8,10,0,0,0,1,8,9,9,4,5,12,8,5
PA4852,31,29,25,19,26,21,0,0,0,17,35,21,25,25,17,29,23,23
PA4853,6,3,5,4,4,6,0,0,0,5,9,5,5,1,3,4,2,3
PA4854,12,7,8,6,6,7,0,0,0,6,4,5,9,10,5,3,5,2
PA4855,4,7,4,4,4,4,0,0,0,2,4,4,6,2,4,4,3,4
PA4856,7,9,12,11,8,7,0,0,0,8,15,6,8,5,1,16,5,5
PA4857,1,0,3,3,0,1,0,0,0,0,0,0,1,0,0,2,0,0
PA4858,1,0,3,1,2,0,0,0,0,0,3,1,0,0,0,1,1,0
PA4859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0
PA4860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
PA4861,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,1,0
PA4862,0,3,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
PA4863,1,4,0,3,2,4,0,0,0,4,3,2,3,3,0,8,2,1
PA4864,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,13,1,0
PA4865,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
PA4866,0,2,1,1,2,3,0,0,0,0,2,0,0,1,0,1,1,0
PA4867,1,1,0,1,2,0,0,0,0,0,2,0,0,2,0,0,1,0
PA4868,4,12,7,8,6,11,0,0,0,5,10,5,9,5,5,12,7,0
PA4869,1,1,3,0,3,5,0,0,0,1,2,1,2,2,1,5,1,2
PA4870,3,0,0,2,3,2,0,0,0,5,0,1,0,1,0,3,0,0
PA4871,0,1,0,0,2,0,0,0,0,3,0,0,2,0,0,6,0,0
PA4872,3,4,3,2,3,4,0,0,0,4,5,6,5,4,3,5,4,2
PA4873,9,3,2,8,3,6,0,0,0,7,8,3,2,6,3,5,6,8
PA4874,6,16,11,16,19,22,1,0,0,8,34,16,11,7,6,20,11,26
PA4876,35,75,54,23,23,29,0,0,0,27,32,26,51,35,26,26,22,26
PA4877,2,8,11,4,6,7,0,0,0,6,9,12,7,10,6,5,8,8
PA4878,3,1,4,3,2,3,0,0,0,3,5,0,1,1,3,0,2,1
PA4879,3,3,6,7,13,6,0,0,0,1,6,6,5,4,7,10,6,8
PA4880,20,11,27,30,34,51,1,0,0,47,47,33,8,13,12,29,41,35
PA4881,0,0,2,1,0,0,0,0,0,0,2,1,0,2,0,2,4,1
PA4882,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
PA4883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
PA4884,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0
PA4885,2,0,2,0,3,0,0,0,0,2,1,1,1,0,0,0,3,0
PA4886,0,4,0,0,1,0,0,0,0,1,0,1,1,1,0,4,1,0
PA4887,1,1,1,3,1,0,0,0,0,1,8,1,1,0,1,6,3,2
PA4888,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1,4,2,2
