"gene_id","empty_NI_1","empty_NI_2","empty_NI_3","pit4_NI_1","pit4_NI_2","pit4_NI_3","empty_I_1","empty_I_2","empty_I_3","pit4_I_1","pit4_I_2","pit4_I_3"
"PA0946",1047,1618,1908,1289,949,1456,1242,1085,934,593,1548,1339
"PA0945",2419,3820,4755,3060,2279,3824,2792,2635,2294,1736,4397,3913
"PA0944",902,1543,1884,1141,894,1567,1122,947,873,691,1599,1493
"PA0943",2111,1926,2325,1611,1257,1882,2354,1426,1258,804,2075,1902
"PA0942",271,351,415,275,236,264,376,217,226,94,333,256
"PA0941",71,106,144,99,69,100,138,93,55,43,113,94
"PA0940",51,70,79,38,32,42,48,48,33,20,51,58
"PA0939",67,45,58,30,32,40,45,36,48,25,36,49
"locus_tag=BPMHFNII_04790",108,37,43,19,17,34,56,27,27,10,42,15
"PA0938",5661,5968,7762,4751,3687,5728,4745,3722,3189,1380,3669,2829
"PA0937",2177,2164,2907,1972,1540,2630,3235,1242,1297,855,2365,1843
"PA0936",3172,3070,4039,2698,2070,3007,3481,2446,2069,1148,2790,2260
"PA0935",958,1058,1437,879,738,1144,1447,735,744,376,1211,989
"PA0934",6792,8064,10324,6089,5147,7789,7872,7172,5988,3727,10221,8867
"PA0933",1686,2360,2921,1933,1420,2007,1940,1748,1454,930,2769,2330
"PA0932",1680,2586,3235,2117,1706,2499,2126,2162,1736,1165,3042,2582
"PA0931",417,189,274,145,104,180,191,103,101,34,138,89
"PA0930",337,428,566,376,223,340,230,206,150,90,257,171
"PA0929",569,792,1081,639,358,592,406,276,243,155,347,236
"PA0928",1767,2359,2927,1989,1599,2374,2734,1926,1666,1307,2914,2545
"PA0927",527,677,820,527,415,726,721,617,554,389,882,780
"PA0926",392,575,714,533,397,615,460,453,427,266,691,529
"PA0925",471,484,714,434,321,535,514,285,298,223,486,410
"PA0924",391,108,87,66,63,72,85,49,36,36,63,48
"PA0923",365,588,734,436,408,484,467,486,341,214,520,491
"locus_tag=BPMHFNII_04807",13,12,32,16,17,9,24,7,17,8,55,17
"PA0922",331,552,683,521,382,515,402,321,308,130,336,287
"PA0921",534,726,917,700,550,739,485,473,474,260,675,485
"PA0920",951,1031,1356,1093,701,1211,1014,845,780,401,1076,1073
"PA0919",1047,1608,2016,1300,890,1456,1432,1300,1048,613,1720,1563
"PA0918",999,1315,1622,962,736,1325,1590,1198,1268,724,1900,1561
"PA0917",1741,1844,2119,1502,1148,1601,1538,1325,1257,808,2023,1596
"PA0916",1517,1742,2176,1365,1050,1658,1452,1432,1167,824,1960,1507
"PA0915",139,207,252,165,130,193,143,146,158,108,240,215
"PA0914",44,50,63,35,20,50,32,36,33,26,56,37
"PA0913",1238,1477,1861,1259,857,1514,1311,1047,934,453,1301,1037
"PA0912",215,68,111,67,68,97,101,73,48,35,96,85
"PA0911",453,814,1146,804,648,1310,1048,961,702,376,775,705
"PA0910",479,688,867,561,526,835,612,673,499,208,578,473
"PA0909",178,317,405,264,220,342,273,364,258,145,267,234
"PA0908",285,534,689,553,423,739,578,536,408,157,456,407
"PA0907",292,494,599,458,294,502,402,326,257,117,363,258
"PA0906",354,438,577,324,310,440,543,286,266,144,411,253
"locus_tag=BPMHFNII_04825",345,204,251,139,74,104,202,79,120,87,226,131
"locus_tag=BPMHFNII_04826",4022,1945,2918,1799,1224,2052,2679,1844,1390,1808,2118,1674
"locus_tag=BPMHFNII_04827",6047,7440,9387,6429,4975,6377,5126,5100,4498,5468,6327,5716
"PA0905",3236,2932,3677,3141,2007,3134,4924,1695,2065,1148,2896,2297
"PA0904",3712,4316,5681,3153,2685,4365,3852,3271,2816,1969,4636,4409
"PA0903",5504,7355,9579,5759,4666,7553,6076,5610,4784,3300,8665,7733
"PA0902",431,854,1100,947,600,900,611,508,321,287,769,671
"PA0901",3280,4269,5619,3521,2782,4674,4505,4194,3392,2541,6386,5815
"PA0900",2054,2232,3439,2019,1804,3057,3775,2262,1867,1424,3427,3274
"PA0899",4052,6187,8033,4452,3658,5833,5687,5563,4706,3920,9608,8660
"PA0898",2269,3868,4932,3059,2484,4037,3647,3875,2943,2618,5268,5287
"PA0897",2121,2905,3763,2357,1930,3046,2732,2630,2046,1654,4223,3448
"PA0896",3858,5535,6884,4409,3112,5197,4317,4165,3439,2512,6793,5659
"PA0895",11110,16754,20297,13346,10025,15273,13074,12263,10954,7695,18387,15922
"PA0894",84,74,105,91,49,61,61,40,41,32,94,84
"PA0893",974,1477,1620,1165,883,1454,1513,1206,1047,646,1682,1610
"PA0892",1109,2281,2749,1803,1420,2196,1814,1655,1263,1139,2579,2290
"PA0891",677,1247,1391,1127,761,1113,915,881,709,447,1322,1271
"PA0890",880,1262,1498,948,690,1079,948,929,748,528,1289,1170
"PA0889",1652,1895,2389,1341,1201,1738,1549,1486,1127,816,2201,1837
"PA0888",16884,19965,27898,16074,14143,22663,23963,16368,14448,9964,24115,21252
"PA0887",5641,7522,9541,5696,4752,7520,7672,6452,5686,2198,5119,4756
"PA0886",68,43,68,47,13,40,38,46,27,16,27,32
"PA0885",15,18,23,18,7,3,15,8,11,7,19,12
"PA0884",100,47,67,66,31,37,60,41,44,20,59,50
"PA0883",15,23,27,8,22,22,30,12,16,3,24,17
"PA0882",45,81,77,79,39,54,67,66,63,17,68,61
"PA0881",28,38,36,19,35,30,32,31,28,7,38,29
"PA0880",16,14,27,12,8,26,19,12,9,4,28,23
"PA0879",95,55,88,55,45,49,63,53,52,22,89,86
"PA0878",17,8,19,10,17,11,14,17,19,1,27,8
"PA0877",185,128,179,99,77,118,101,107,95,56,173,124
"PA0876",1228,1603,2107,1362,970,1582,1610,1449,1139,754,1937,1566
"PA0875",429,110,143,85,50,100,123,67,85,38,101,69
"PA0874",145,41,61,29,17,42,41,39,32,14,62,37
"PA0873",1039,1503,1785,1170,887,1414,1626,1200,1104,554,1721,1381
"PA0872",13221,14148,17657,10987,8475,14257,13592,10081,9383,6653,17250,14744
"PA0871",3568,4067,4901,2895,2266,3837,3562,2725,2326,1811,5069,4198
"PA0870",5182,8297,10397,6796,5417,8442,6471,6027,4625,3995,12019,10989
"PA0869",938,1006,1330,914,681,1049,1134,719,721,455,1103,918
"PA0868",142,152,174,160,117,125,176,102,119,46,128,145
"PA0867",2540,3551,3918,3304,2281,3279,3010,2516,2361,1296,3333,2770
"PA0866",296,321,306,250,175,270,157,169,112,94,320,209
"PA0865",16369,17084,23510,15821,12782,21412,11073,9051,7502,9261,19363,18410
"PA0864",70,110,87,74,75,112,56,57,29,25,67,68
"PA2697",30,45,45,31,16,44,58,45,37,7,44,44
"PA0863",196,249,297,162,122,181,126,193,162,115,350,280
"PA0862",1562,2314,3015,1824,1249,2009,1848,1811,1785,940,2184,1770
"PA0861",3543,4526,5580,3699,2482,3919,4555,3647,3615,2088,4702,3950
"PA0860",579,580,760,452,270,471,389,431,346,255,580,479
"PA0859",62,158,180,128,91,173,139,126,97,47,183,214
"PA0858",1466,1633,2318,1186,1031,1760,1718,1411,1266,816,2138,1689
"PA0857",1647,2230,2820,1701,1357,2118,1307,1438,1140,872,1991,1720
"PA0856",4001,5103,7301,4690,3952,6612,6008,3758,3313,2519,5254,4611
"PA0855",484,880,1119,854,671,962,857,629,424,249,675,656
"PA0854",2140,3899,4941,3034,2307,4063,2717,2963,2392,1874,4546,4139
"PA0853",376,599,696,505,324,526,313,417,327,197,737,526
"PA0852",8378,13330,16823,9813,7883,12537,10354,10415,8662,4644,14247,12982
"PA0851",352,555,626,337,246,420,348,360,342,147,434,425
"PA0850",82,149,192,213,106,172,86,115,136,96,267,229
"PA0849",538,723,914,759,494,799,1751,523,391,431,1234,822
"PA0848",188,260,321,194,123,219,214,192,202,132,317,293
"PA0847",685,669,914,552,419,771,857,680,598,358,931,824
"PA0846",1209,1329,1654,1057,761,1199,1271,987,865,665,1759,1242
"PA0845",531,231,259,221,147,249,221,138,134,61,133,119
"PA0844",161,77,110,57,45,70,59,66,62,34,91,60
"PA0843",76,115,125,112,64,116,65,43,65,26,89,62
"PA0842",62,16,38,21,7,22,29,15,20,5,10,13
"PA0841",203,349,407,283,195,440,450,329,247,161,497,419
"PA0840",250,311,397,251,181,298,248,229,216,123,319,300
"PA0839",52,84,108,64,50,92,58,60,30,19,83,45
"PA0838",1206,1685,2013,1229,947,1330,1416,1577,1333,864,2144,1715
"PA0837",4125,5443,7098,5051,3541,4991,3435,3466,3005,2181,5283,4613
"PA0836",2151,3092,4014,1990,1735,2684,4415,3648,2780,1523,3532,3481
"PA0835",3153,4827,6684,3171,2522,4016,5810,5477,4119,2416,6325,5970
"PA0834",482,370,491,288,275,329,523,277,336,227,510,389
"PA0833",1815,2646,3170,2280,1845,2475,2851,2336,1834,1143,2372,2506
"PA0832",550,901,961,667,454,705,506,499,471,305,811,675
"PA0831",485,691,928,585,429,644,708,553,445,233,637,565
"PA0830",373,420,522,291,275,404,429,306,307,190,394,358
"PA0829",100,110,152,85,62,98,72,84,68,28,116,77
"PA0828",74,105,138,105,104,159,117,106,80,52,103,141
"PA0827",304,338,395,270,170,302,285,221,207,139,286,223
"gene=ssrA",802078,768557,1011675,795850,486296,685325,793608,620476,523425,294708,789097,625564
"PA0826",404,238,404,244,164,297,603,317,269,152,362,253
"PA0825",96,42,74,35,22,58,32,38,37,24,37,50
"PA0824",124,24,22,10,16,21,26,31,18,11,24,30
"PA0823",176,19,13,12,2,17,12,18,4,3,12,7
"PA0821",1522,414,656,329,205,398,606,440,336,215,471,355
"PA0820",2017,1673,2482,1346,1005,1725,2556,1505,1349,649,1947,1511
"PA0819",110,87,105,50,37,100,111,84,74,32,72,68
"PA0818",86,45,53,32,15,35,55,32,36,42,41,51
"PA0817",122,248,307,218,169,278,269,292,184,105,248,212
"PA0816",107,209,235,157,125,183,151,123,88,65,162,192
"PA0815",643,1098,1310,799,688,913,812,924,702,385,994,907
"PA0814",66,55,73,63,30,60,67,63,37,29,101,93
"PA0813",223,134,194,179,124,151,121,159,84,80,211,190
"PA0812",745,63,130,75,24,70,77,86,50,14,97,91
"PA0811",676,227,289,214,155,215,216,239,138,68,220,202
"PA0810",349,272,279,253,165,198,214,197,118,100,179,218
"PA0809",406,69,119,83,39,77,65,37,36,14,81,50
"PA0808",512,545,768,566,351,732,697,530,575,180,497,469
"PA0807",2615,3621,4885,3439,2937,5093,5094,3854,2759,1155,2905,2748
"PA0806",89,35,56,35,11,45,22,39,28,27,42,23
"PA0805",2844,2639,3084,2324,1522,2194,2881,1712,1407,601,2176,1712
"PA0804",789,1060,1341,910,748,1025,1124,950,751,498,1387,1314
"PA0803",292,426,593,354,249,382,452,486,405,192,625,533
"PA0802",47,55,59,53,25,56,29,40,32,19,35,30
"PA0801",218,444,483,401,266,340,225,152,154,58,224,224
"PA0800",76,125,147,90,71,103,29,57,39,19,46,35
"PA0799",496,786,991,678,596,790,586,522,388,267,863,772
"PA0798",222,579,609,557,293,520,360,498,337,252,818,629
"PA0797",351,807,914,529,515,747,601,521,428,327,621,572
"PA0796",4964,6905,9523,4483,3806,6631,6979,6033,4733,3386,8457,7974
"PA0795",9621,12663,17215,7871,6895,11486,12149,12475,9753,6622,17562,15991
"PA0794",6704,10466,13972,6640,5979,10099,10122,9100,6730,4798,15046,13894
"PA0793",1980,2903,3694,1875,1688,2698,2927,2385,2015,1289,3783,3593
"PA0792",1748,2569,3152,1738,1397,2331,3215,2485,1976,1429,3721,3432
"PA0791",154,284,280,257,204,217,177,278,138,138,316,347
"PA0790",27,23,30,26,21,22,25,19,16,11,24,20
"PA0789",1648,1862,2635,1457,1233,1829,1734,1824,1449,960,2343,2015
"locus_tag=BPMHFNII_04946",110,209,251,154,114,156,114,108,101,50,183,106
"PA0788",849,860,1074,742,560,742,1257,1120,941,546,1390,1214
"PA0787",114,301,428,348,273,355,280,279,169,131,418,420
"PA0786",14,16,29,13,4,20,13,20,11,1,18,19
"PA0785",65,86,159,82,58,85,114,84,69,41,141,103
"PA0784",1882,2792,3646,2162,1694,2776,2635,3025,2396,1365,3789,3194
"PA0783",5625,6341,8405,4690,3859,6423,5260,5023,4060,4305,10928,9835
"PA0782",13279,21828,28570,16621,13954,22743,15391,15696,11637,12848,38959,35934
"PA0781",143,100,119,70,65,90,72,71,61,37,126,98
"PA0780",304,542,655,564,328,482,393,331,313,129,395,401
"PA0779",2858,3597,5064,2313,1810,3227,5309,4870,4176,2202,5868,4965
"PA0778",346,464,530,458,336,445,319,310,295,228,454,423
"PA0777",152,228,268,175,149,231,184,119,93,88,196,216
"PA0776",127,98,113,89,51,109,100,110,83,43,117,142
"PA0775",617,871,1128,672,566,865,742,736,560,462,979,876
"PA0774",291,393,413,302,186,328,192,222,175,170,481,415
"PA0773",770,1519,1946,1318,979,1448,1294,1141,883,607,1820,1668
"PA0772",71,144,152,111,102,146,115,118,77,58,171,132
"PA0771",1435,1789,2394,1416,1017,1845,2225,1770,1517,843,2495,1989
"PA0770",1141,1369,1989,1123,882,1426,1412,1332,1007,705,1896,1571
"PA0769",699,1145,1480,760,675,1015,1151,921,888,592,1310,1123
"PA0768",2186,2349,2989,1962,1546,2372,2287,1737,1487,1095,2612,2182
"PA0767",5059,5542,7163,4573,3349,5562,5176,4050,3562,2599,5907,5106
"PA0766",7683,10388,13357,8148,6491,10271,8368,8390,6755,4875,13686,12074
"PA0765",444,953,1215,856,659,993,841,766,561,436,987,943
"PA0764",2087,3560,4528,2985,2204,3698,2650,2797,1957,1400,3844,3306
"PA0763",2379,3974,5025,3116,2582,3717,2525,3170,2519,1624,3913,3247
"PA0762",4690,5107,7065,4122,3076,5052,4948,3911,3463,2192,5728,4169
"PA0761",2278,2811,3446,2146,1441,2532,2409,2121,2098,1415,3109,2833
"locus_tag=BPMHFNII_04975",120,371,379,369,287,333,292,255,146,128,477,358
"PA0760",180,307,458,342,247,372,303,253,216,172,429,355
"PA0759",989,1440,1628,1045,864,1306,1168,1231,999,720,1525,1355
"PA0758",1029,1359,1722,1010,751,1234,1112,887,899,441,1117,1035
"PA0757",191,331,386,301,234,396,333,237,181,129,405,320
"PA0756",107,242,249,234,190,279,164,187,99,101,283,241
"PA0755",177,156,220,26,23,47,208,144,105,9,66,54
"PA0754",295,479,591,279,232,270,476,499,437,147,517,510
"PA0753",51,27,42,21,22,22,23,40,44,21,47,41
"PA0752",201,224,230,110,78,106,182,226,174,74,281,232
"PA0751",146,84,103,75,27,58,52,74,83,35,98,71
"PA0750",1767,2181,2607,1615,1331,2111,2531,1900,1540,1265,2623,2155
"PA0749",363,506,646,350,274,469,438,358,273,206,484,392
"PA3571",33,55,66,18,26,31,45,36,25,26,29,50
"PA0747",3361,5263,6899,4612,3369,5241,5545,4654,3380,2417,5906,5072
"PA0746",2363,4015,5265,3087,2442,4056,3665,3455,2835,2039,4846,4335
"PA0745",2324,4034,4966,3285,2506,4308,4280,3394,2660,1670,5356,5158
"PA0744",2065,3344,4127,2586,2126,3761,4142,3423,2470,1718,5178,4989
"PA0743",677,1003,1149,780,533,961,1055,1208,936,621,1632,1425
"locus_tag=BPMHFNII_04994",171,164,231,157,94,133,209,188,181,120,207,231
"PA0741",72,117,168,132,84,135,147,144,81,60,104,169
"PA0740",109,124,162,87,88,110,106,117,78,50,105,84
"PA0739",88,131,186,107,88,149,132,109,109,35,130,138
"locus_tag=BPMHFNII_04998",11,22,6,10,1,26,12,13,7,0,15,9
"PA0738",52,33,44,27,20,39,18,50,13,11,40,24
"PA0737",89,147,203,106,92,151,145,124,71,25,74,64
"locus_tag=BPMHFNII_05001",302,241,375,251,198,319,243,217,178,58,169,132
"PA0736",521,544,665,474,339,516,395,389,298,169,460,390
"PA0735",300,392,534,360,251,365,273,246,234,124,398,356
"PA0734",70,98,154,111,71,112,102,43,23,24,71,61
"PA0733",218,133,170,94,69,150,118,62,64,51,111,92
"PA0732",926,985,1284,750,668,1067,1078,1031,825,487,1185,982
"PA0731",1218,1309,1652,1026,753,1383,1002,859,746,552,1189,974
"PA0730",2082,1808,2565,1362,1066,1891,2094,1287,1215,615,1325,1193
"locus_tag=BPMHFNII_05009",108,26,34,36,14,23,67,8,10,2,88,19
"PA0729",2412,1798,2466,1403,1122,2079,2436,1972,1399,947,2025,1663
"PA0728",126,118,158,69,56,91,116,88,97,48,132,112
"PA0727",277,164,275,125,130,211,251,197,133,92,234,168
"locus_tag=BPMHFNII_05013",2,6,5,5,2,1,2,6,2,5,4,4
"PA0726",163,84,160,66,39,82,110,69,61,37,101,65
"PA0725",20,19,9,10,3,11,8,7,10,2,14,6
"PA0724",120,62,86,51,31,53,85,51,66,18,87,71
"PA0723",1078,1332,1758,1191,719,1245,1661,1103,1014,627,1118,988
"PA0722",146,105,133,72,64,118,383,115,82,32,124,109
"PA0721",2,12,18,9,3,5,3,10,15,1,16,11
"PA0720",219,230,262,163,95,213,264,215,161,85,216,199
"PA0718",133,99,181,97,96,149,170,146,136,86,138,112
"PA0717",39,88,116,80,41,95,111,127,77,41,92,67
"PA0716.2",49,103,109,65,39,111,112,66,70,38,111,69
"PA0716",2956,2174,3213,1521,1397,2282,3553,1892,1529,1086,2719,2144
"PA0715",1535,1301,1867,896,749,1347,2011,970,873,617,1616,1032
"PA0714",424,368,572,284,197,326,474,237,282,55,97,88
"PA0713",1842,1820,2490,1365,1013,1636,2526,1324,1272,242,659,600
"PA0712",202,174,235,168,118,176,266,147,117,57,104,69
"PA0711",39,56,90,63,22,75,45,55,39,18,57,45
"PA0710",46,33,62,26,15,42,55,37,34,14,52,52
"PA0709",56,86,94,57,51,62,86,65,49,30,87,83
"PA0708",208,244,317,182,132,220,250,203,170,122,226,208
"PA0707",76,28,77,31,22,53,58,51,30,12,47,23
"PA0706",910,1252,1372,913,697,1214,942,741,679,411,1060,932
"PA0705",2066,2288,2983,1709,1311,2333,2204,1801,1603,963,2483,2168
"PA0704",404,851,1122,780,558,923,979,872,694,536,1226,1154
"PA0703",120,83,124,94,100,113,134,98,75,48,87,121
"PA0702",83,23,25,19,6,12,9,11,18,3,27,30
"locus_tag=BPMHFNII_05039",34,95,115,104,76,100,72,71,62,37,111,92
"PA0701",47,48,87,63,37,53,54,54,43,28,53,87
"PA0700",7,18,15,13,3,35,34,13,6,10,34,28
"PA0699",24,25,37,42,31,25,46,32,35,14,66,53
"PA0698",24,37,25,10,10,22,18,20,11,8,33,22
"PA0697",19,18,38,15,17,46,25,21,7,7,35,22
"PA0696",70,37,28,23,19,48,36,32,21,21,39,18
"PA0695",2,8,7,7,5,14,11,1,3,1,13,8
"PA0694",10,9,7,6,3,11,10,7,7,4,13,6
"PA0693",42,34,36,21,30,36,33,33,23,9,36,23
"PA0692",23,29,38,43,21,37,30,22,21,4,38,17
"PA0691",9,18,20,6,3,10,9,8,11,1,16,1
"PA0690",1322,1182,1406,903,690,1107,973,809,756,378,1072,934
"PA0689",597,140,228,146,97,146,192,109,137,67,151,116
"PA0688",440,64,101,51,33,80,90,74,56,21,76,75
"PA0687",39,7,7,6,0,9,1,5,1,0,6,0
"PA0686",24,22,12,8,15,21,15,11,15,11,14,13
"PA0685",62,39,47,24,37,36,54,23,22,13,34,33
"PA0684",7,2,3,0,3,8,1,0,2,1,5,7
"PA0683",1,13,9,10,7,16,9,18,6,6,15,19
"locus_tag=BPMHFNII_05059",0,4,1,2,3,2,0,2,6,3,0,4
"PA0682",4,6,21,2,5,11,19,9,3,1,1,4
"PA0681",29,29,44,31,16,25,23,22,21,6,24,19
"PA0680",15,27,11,11,4,5,6,9,13,1,8,1
"PA0679",29,109,122,116,68,74,86,95,40,52,135,137
"PA0678",5,7,8,7,3,0,3,5,2,6,7,8
"PA0677",7,14,32,12,11,27,21,21,8,3,5,12
"PA0676",46,76,97,54,50,78,59,69,49,22,75,86
"PA0675",24,21,31,16,6,21,16,22,9,4,22,11
"PA0674",26,33,51,28,27,49,30,31,22,17,40,56
"PA0673",53,84,144,95,65,103,116,88,72,30,91,96
"PA0672",189,215,269,121,116,118,109,127,75,31,93,63
"PA0671",85,97,132,115,101,121,122,61,59,18,38,46
"PA0670",87,162,174,136,117,171,122,75,93,23,82,80
"PA0669",338,246,321,257,170,271,228,230,198,60,182,185
"locus_tag=BPMHFNII_05076",279,169,332,168,121,134,122,66,120,95,194,137
"locus_tag=BPMHFNII_05077",270,361,471,234,171,261,354,136,170,113,327,195
"PA0668",3891,3646,4500,2755,2232,3295,2956,2738,2327,1612,4514,3457
"PA0667",7908,8227,10384,6647,4813,7456,7540,6339,5473,3427,8636,7234
"PA0666",2144,2523,2981,2110,1427,2323,1735,1956,1721,1090,2389,2295
"PA0665",564,503,604,448,286,466,532,331,250,172,520,399
"PA0664",678,950,1300,800,667,1082,1081,806,737,488,1291,985
"PA0663",654,847,1191,795,683,1082,1007,562,501,394,1119,964
"PA0662",967,1881,2234,1531,1295,1817,1245,1195,976,668,2283,1753
"PA0661",701,871,1204,655,551,922,924,829,738,493,886,744
"PA0660",1104,1817,2467,1422,1218,1929,1603,1669,1211,685,1897,1771
"PA0659",3134,4380,5637,3132,2574,4353,3773,3274,2769,1781,3934,3366
"PA0658",909,1117,1482,853,666,998,741,780,704,447,1049,833
"PA0657",771,1405,1633,1088,851,1303,1459,1106,868,507,1211,1162
"PA0656",603,853,947,723,590,731,868,830,737,441,937,788
"PA0655",2865,4417,5224,3593,2631,3954,3292,3230,2665,1050,2545,2378
"PA0654",1746,880,1405,648,586,960,1095,887,623,429,970,885
"PA0653",725,750,956,704,497,723,732,431,432,293,850,576
"PA0652",4777,4943,6786,4012,3266,5330,7034,4582,3548,1823,4004,3533
"PA0651",994,1176,1422,865,670,1175,1005,987,659,569,1340,1201
"PA0650",990,1474,1786,1029,815,1356,1496,1106,987,653,1715,1491
"PA0649",1141,1433,1772,1051,904,1475,1131,1043,888,689,1413,1320
"PA0648",1137,817,1200,720,660,1046,1314,732,735,327,848,706
"PA0647",993,993,1408,831,753,1244,1503,948,795,466,1042,854
"PA0646",4649,4030,5830,3354,2970,5318,5375,4062,3311,1390,3719,3273
"PA0645",967,836,1153,678,626,1116,889,851,706,385,921,831
"PA0644",1221,955,1334,867,800,1323,1451,991,835,330,915,911
"PA0643",4079,3845,5362,3064,2781,4639,3989,3761,3106,1378,3352,3110
"locus_tag=BPMHFNII_05105",1267,7,11,5,2,8,17,3,7,4,5,3
"PA0641",11072,14980,21155,13224,11896,20331,16463,14520,11627,5259,15780,14869
"PA0640",2567,2926,4121,2410,2105,3471,3016,2306,1982,763,2899,2441
"PA0639",1981,3279,4613,3016,2588,4456,3563,3405,2418,1248,3500,3306
"PA0638",1793,2836,3797,2338,2044,3371,2074,2684,1978,772,3134,2764
"PA0637",930,2256,2949,1733,1593,2754,1897,2209,1831,831,2115,2162
"PA0636",7119,8725,12015,7632,6740,11471,9347,8437,6183,2699,9253,8451
"PA0635",2134,3640,5142,3188,2805,4888,3380,3975,3038,1499,3552,3278
"PA0634",1962,2630,3638,2373,1916,3225,2172,2053,1972,772,2456,1959
"PA0633",4771,7428,9191,5873,4882,7956,5512,6071,5123,2147,6195,5376
"PA0631",438,859,1081,753,639,1120,675,635,462,197,919,876
"PA0630",109,261,314,234,201,375,299,254,169,104,285,299
"PA0629",1088,1765,2084,1383,1169,1885,944,1145,1232,595,1821,1451
"PA0628",4171,5681,8068,4529,4138,7609,6836,5827,4892,2081,6790,5849
"PA0627",526,902,964,641,489,847,567,728,640,282,818,758
"PA0626",1951,4192,5319,3421,3062,5104,3682,3827,2607,1321,4495,4295
"PA0625",12205,15473,21838,13030,11301,20554,17534,15563,12493,5047,18911,15958
"PA0624",2913,4267,5846,3667,3228,5759,4848,4201,3295,1431,4361,3907
"PA0623",4294,5791,8019,4984,4082,7304,5743,5541,4480,1868,6074,5168
"PA0622",15671,21770,31137,18579,17104,30436,30726,21120,18246,7853,22579,20062
"PA0620",16239,15714,21394,12581,11759,19744,17455,15355,12181,5447,14930,13367
"PA0619",2056,3725,4950,2807,2555,4288,3140,3345,2849,1228,3349,2926
"PA0618",2693,4179,5574,3454,2973,4739,3528,3642,3109,1175,3868,3228
"PA0617",1606,2433,3176,2010,1765,3001,2299,2170,1776,757,2246,1920
"PA0616",1973,2752,3706,2358,2137,3752,3198,2256,1943,889,2334,2229
"PA0615",1201,2206,2583,1744,1419,2044,1166,1511,1350,567,1846,1435
"PA0614",192,347,464,403,295,471,383,265,257,80,287,235
"PA0613",562,690,960,699,500,830,689,597,484,197,480,411
"PA0612",204,457,398,441,367,466,247,305,282,83,304,189
"locus_tag=BPMHFNII_05134",648,16,8,15,1,6,5,5,4,1,13,10
"PA0611",645,999,1174,757,667,955,975,710,668,352,870,728
"PA0610",1355,1617,1910,1664,1240,1865,1212,1312,1203,482,1076,1060
"PA0609",2295,2129,2890,1635,1319,2304,1908,1597,1418,748,2133,1662
"PA0608",874,1132,1362,737,745,1143,1070,743,663,323,976,863
"PA0607",1380,1761,2084,1254,1060,1467,1133,1177,940,494,1127,942
"PA0606",226,204,263,193,142,239,305,257,224,118,306,299
"PA0605",551,476,536,340,243,435,420,410,329,267,705,598
"PA0604",1091,1234,1701,915,804,1327,1453,1434,1104,760,2332,2021
"PA0603",743,774,1156,601,576,877,1169,806,678,506,1226,1159
