"gene_id","empty_NI_1","empty_NI_2","empty_NI_3","pit2_NI_1","pit2_NI_2","pit2_NI_3","empty_I_1","empty_I_2","empty_I_3","pit2_I_1","pit2_I_2","pit2_I_3"
"PA2684",644,66,47,731,222,186,430,523,491,385,65,92
"PA2683.1",75,23,5,53,50,30,33,49,43,37,22,27
"PA2683",216,28,10,287,65,74,103,70,133,166,66,89
"PA2682",274,17,3,587,57,48,53,46,67,79,228,269
"PA2681",99,7,4,84,15,11,55,11,13,70,18,22
"PA2680",81,7,4,91,26,19,70,5,8,84,15,16
"PA2679",840,115,55,949,285,247,460,52,80,678,340,583
"PA2678",21,20,6,29,19,13,11,6,30,47,15,13
"PA2677",60,6,15,72,23,30,62,11,14,51,32,63
"PA2676",34,12,8,51,27,21,14,5,13,23,7,21
"PA2675",10,5,5,8,13,3,6,5,0,17,18,23
"PA2674",6,2,1,3,4,0,1,0,1,4,4,3
"PA2673",51,6,1,36,27,14,11,2,7,32,7,22
"PA2672",31,10,3,9,14,15,14,5,6,11,13,7
"PA2671",77,11,4,45,52,53,42,12,14,66,32,45
"PA2670",47,15,4,66,32,25,26,10,5,20,26,29
"PA2669",86,18,16,68,39,47,50,7,21,64,25,35
"PA2668",186,34,25,246,148,130,105,25,32,130,180,197
"PA2667",919,206,135,1460,678,584,612,1389,1439,957,1550,1520
"PA2666",74,11,13,68,37,40,27,231,268,21,133,93
"PA2665",782,52,78,540,258,210,644,209,270,620,170,235
"PA2664",312,49,59,800,130,111,215,45,29,187,5106,4543
"PA2663",149,8,5,195,21,19,36,34,26,53,382,586
"PA2662",259,23,13,316,53,38,58,26,40,71,572,636
"locus_tag=AJBOOFMH_03018",112,5,6,115,25,28,60,18,57,56,39,63
"PA2661",66,5,6,80,33,23,37,84,118,60,24,19
"PA2660",144,10,3,176,29,25,96,198,142,114,39,40
"PA2659",3577,530,378,3801,1685,1683,2461,411,415,2286,915,1541
"PA2658",1855,414,291,1885,1128,1008,1096,158,185,983,673,949
"PA2657",1858,195,121,2042,559,520,1333,202,246,1406,297,570
"PA2656",1589,230,146,1542,601,593,919,200,243,1338,326,563
"PA2655",306,58,37,323,88,133,180,25,27,175,87,116
"PA2654",3284,649,549,4555,1862,1497,2072,610,554,3172,1924,2468
"PA2653",350,66,55,379,176,196,283,548,524,368,116,171
"PA2652",2328,224,273,3851,1157,766,1549,969,1012,1596,1170,1613
"PA2651",588,158,78,867,456,342,324,402,390,405,285,335
"PA2650",52,3,2,78,9,5,9,51,34,25,12,24
"PA2649",1708,113,77,2551,269,253,329,2298,2378,298,1045,1328
"PA2648",2229,114,90,3318,377,330,403,2696,3009,385,1662,1636
"PA2647",3215,138,105,4365,411,347,446,3144,3351,497,1837,2044
"PA2646",596,23,10,622,64,57,95,615,572,85,312,410
"PA2645",759,42,24,913,92,93,115,759,870,122,426,579
"PA2644",1456,88,71,1645,211,227,319,1400,1516,250,974,1283
"PA2643",2315,123,94,2593,321,347,447,2226,2447,413,1657,1579
"PA2642",12338,365,270,15486,1132,968,1923,7379,7703,1777,4742,6444
"PA2641",4710,155,109,5664,598,460,760,2225,2383,634,1772,2698
"PA2640",1837,80,92,2268,234,259,296,1434,1533,274,999,1300
"PA2639",4844,243,284,7453,692,682,983,6642,7099,819,4159,4528
"PA2638",3010,157,158,4553,510,461,438,2727,3079,427,2293,2715
"PA2637",459,58,38,463,90,133,75,667,694,101,533,664
"PA2636",8,3,0,7,3,3,4,1,3,4,6,3
"PA2635",101,20,16,93,92,74,159,36,19,144,35,43
"PA2634",19578,16466,21132,35041,77558,53427,70211,2479,5525,61982,25861,25086
"PA2633",1162,205,134,1137,640,615,628,226,262,538,497,695
"PA2632",634,40,23,485,201,148,326,280,273,268,87,213
"PA2631",1311,149,92,1085,528,427,769,583,654,926,427,620
"PA2630",460,32,21,480,43,75,45,1442,1646,51,195,278
"PA2629",511,56,57,1020,248,166,248,2551,2918,181,611,594
"PA2628",54,12,0,89,26,19,22,119,90,22,21,32
"PA2627",310,12,18,416,61,30,97,290,408,146,113,133
"PA2626",682,105,49,1098,368,315,287,1231,1440,409,445,575
"PA2625",101,1,2,169,27,18,60,222,230,86,41,103
"PA2624",3030,877,376,4746,2933,2733,2434,11742,13288,4919,4430,5196
"PA2623",39022,6024,5076,62887,22310,20174,21593,5699,6765,19066,27434,31669
"PA2622",9836,1467,1224,11220,4502,3362,4906,642,905,3498,4087,4683
"gene=clpS",4729,1951,1228,2281,2879,3347,3297,798,926,2543,1760,2497
"PA2620",59425,12238,7468,38200,28700,29934,37729,3585,4453,41296,14609,24604
"PA2619",276,64,47,206,144,122,105,714,719,97,242,244
"PA2618",3031,862,675,1949,1565,1555,1793,266,299,1423,1280,1538
"PA2617",127,19,10,151,89,61,56,278,296,64,89,99
"PA2616",2102,341,415,3819,1852,1475,1822,2902,3173,2230,1858,2073
"PA2615",2779,422,380,2624,1814,1317,1987,2358,2637,1920,1131,1276
"PA2614",1006,222,157,810,521,477,606,649,764,676,525,641
"PA2613",1115,163,121,1031,503,418,539,1068,1216,682,432,717
"PA2612",2056,359,263,2354,1078,1017,1126,2284,2660,1428,1182,1528
"PA2611",1288,151,94,1358,603,397,579,994,1054,797,523,697
"PA2610",339,35,41,346,129,147,152,113,75,123,122,194
"PA2609",1071,141,97,1367,491,537,517,292,357,425,585,662
"PA2608",225,29,36,235,102,112,80,139,178,81,85,106
"PA2607",94,20,6,70,27,44,42,76,54,28,24,60
"PA2606",457,15,6,439,105,61,216,103,92,197,49,153
"PA2605",399,29,15,337,64,73,173,64,66,188,47,91
"PA2604",6186,2682,2065,7956,6696,6157,5104,891,1256,5144,3828,3938
"locus_tag=AJBOOFMH_03077",79,288,83,82,160,164,31,29,21,150,73,108
"PA2603",182,14,11,259,71,45,89,29,42,119,51,79
"PA2602",11,7,2,30,5,7,21,13,11,5,13,12
"PA2601",390,83,37,443,223,181,206,69,72,265,122,199
"PA2600",134,33,20,117,77,72,89,64,55,156,57,60
"PA2599",59,5,9,77,34,30,42,23,12,62,39,37
"PA2598",78,17,15,85,16,26,32,7,23,66,19,26
"PA2597",55,5,4,56,13,10,37,18,16,45,16,17
"PA2596",26,3,3,42,12,11,15,12,37,15,5,21
"PA2595",24,4,0,20,14,13,16,2,8,20,9,6
"PA2594",146,11,13,187,64,49,72,49,56,123,63,73
"PA2593",137,13,4,113,23,21,27,13,9,7,3,5
"PA2592",1570,300,286,2597,1057,804,834,287,342,174,115,141
"PA2591",2160,535,424,1976,1381,1069,1661,227,314,26,25,43
"PA2590",338,29,25,221,126,113,173,36,30,92,51,52
"PA2589",51,8,3,60,26,17,24,5,8,24,10,11
"PA2588",1853,454,343,1548,1307,1096,1563,318,398,90,47,73
"PA2587",2996,422,429,3291,1808,1302,1807,641,725,76,57,61
"PA2586",3361,578,463,3867,1761,1397,1522,817,982,1640,1552,1795
"PA2585",779,127,104,978,539,477,451,668,733,485,422,579
"PA2584",174,20,8,230,85,53,81,299,206,85,127,112
"locus_tag=AJBOOFMH_03098",10,0,0,7,1,3,16,5,13,16,7,8
"PA2583",900,311,205,973,690,558,597,377,420,779,430,561
"PA2582",1275,245,194,1725,1102,850,856,786,905,1093,846,1080
"locus_tag=AJBOOFMH_03101",105,673,188,95,262,235,36,61,68,184,200,162
"PA2581",899,208,188,1416,799,620,733,516,531,515,402,395
"PA2580",244,77,40,176,128,89,121,32,41,135,81,112
"PA2579",666,175,139,864,579,458,597,564,647,680,297,448
"PA2578",217,21,16,222,81,63,79,56,42,71,66,102
"PA2577",117,30,28,196,109,91,73,127,117,73,99,103
"PA2576",103,21,9,89,62,31,55,51,83,76,8,45
"PA2575",1033,327,268,1488,859,911,866,442,535,1207,1479,1535
"PA2574",167,29,19,244,125,108,85,16,33,81,110,151
"PA2573",10249,2144,1249,8450,4543,4843,6355,168,275,5199,1599,2487
"PA2572",5265,1341,795,4212,2644,2469,2910,94,203,3014,1784,2307
"PA2571",2701,858,698,2783,2340,2125,1780,81,113,1410,904,1227
"locus_tag=AJBOOFMH_03113",216,189,47,144,169,134,96,276,357,230,85,133
"PA2570",160,58,50,153,99,93,95,8,14,42,20,23
"PA2569",157,57,33,161,161,106,76,29,39,114,72,101
"PA2568",350,99,70,369,347,223,201,93,142,253,171,187
"PA2567",3238,430,235,2524,1161,1029,1286,782,878,2344,1340,1942
"PA2763",22,17,0,31,19,36,25,1,0,38,8,8
"PA2566",1968,194,394,2659,902,555,757,30,48,126,244,245
"PA2565",435,20,38,399,112,65,105,3,12,36,28,44
"PA2564",1979,185,167,1652,591,434,495,38,46,203,141,244
"PA2563",41,28,10,52,22,26,22,70,86,41,25,23
"PA2562",4491,767,549,4933,2392,1833,2427,154,236,1629,958,1384
"PA2561",568,76,64,995,309,228,450,59,97,454,330,445
"PA2560",422,110,64,531,350,276,258,89,149,211,113,146
"PA2559.1",153,32,17,185,99,78,92,42,31,38,44,46
"PA2559",1025,175,152,1337,733,629,705,227,225,666,479,706
"locus_tag=AJBOOFMH_03128",219,64,34,141,125,90,175,75,107,97,28,31
"PA2558",180,37,27,160,94,69,90,122,129,131,47,61
"PA2557",1767,926,1229,3085,5296,3738,4891,117,252,7426,814,1019
"PA2556",531,167,162,714,689,466,722,66,84,1373,168,264
"PA2555",9961,1378,862,15589,4805,5501,6118,261,383,10529,3179,5031
"PA2554",7766,811,530,9632,2496,3460,4705,93,125,9010,1346,2392
"PA2553",26214,1912,1647,30286,6058,7977,17120,207,449,30380,3085,5388
"PA2552",18948,2315,1633,21926,6218,8443,12363,195,364,23091,3703,5882
"PA2551",369,76,78,762,340,255,274,165,198,294,333,462
"PA2550",1415,96,67,7357,547,372,478,46,60,765,1407,2215
"locus_tag=AJBOOFMH_03138",23,4,3,30,15,8,27,10,11,29,7,22
"PA2549",107,49,31,194,173,105,68,87,87,113,189,195
"PA2548",28,2,4,26,7,3,14,15,9,31,6,10
"PA2547",29,4,3,64,14,11,9,44,40,32,18,23
"PA2546",101,26,35,115,92,73,57,22,20,54,64,80
"PA2545",478,51,50,659,264,214,208,574,517,198,280,315
"PA2544",1311,35,43,2019,216,190,357,86,101,305,387,530
"PA2543",304,51,46,352,180,144,207,292,283,253,147,195
"PA2542",447,69,45,372,246,139,349,251,302,399,125,184
"PA2541",748,81,58,727,278,243,359,187,191,570,213,359
"PA2540",1514,104,87,1615,450,443,859,314,337,869,169,285
"PA2539",299,39,18,294,99,68,116,38,87,228,26,48
"PA2538",77,4,5,86,9,4,44,10,10,89,9,5
"PA2537",301,39,14,529,133,159,157,135,155,231,104,107
"PA2536",395,58,39,745,274,242,213,149,209,329,160,141
"PA2535",191,30,22,222,110,99,121,104,74,192,125,175
"PA2534",189,33,18,186,94,50,94,88,92,112,72,80
"PA2533",806,80,84,1180,284,232,265,214,206,325,453,568
"PA2532",1705,510,321,1693,1514,1070,2187,361,371,2376,446,573
"PA2531",1405,336,331,1044,1798,1102,3219,70,94,1210,86,134
"PA2530",939,60,68,1121,310,259,708,152,195,573,159,202
"PA2529",759,76,95,1063,416,377,715,306,322,549,229,338
"PA2528",413,64,45,510,219,185,306,140,165,388,139,200
"PA2527",325,49,38,328,159,137,182,245,196,235,131,165
"PA2526",315,29,41,254,133,90,195,241,183,184,113,144
"PA2525",420,35,34,342,134,90,244,166,164,188,95,151
"locus_tag=AJBOOFMH_03164",142,14,5,183,49,23,65,14,26,67,25,44
"PA2524",672,131,98,595,495,416,711,55,39,949,174,234
"PA2523",592,136,99,768,414,387,605,46,49,802,253,327
"PA2522",143,11,9,191,41,50,116,10,2,184,38,42
"PA2521",236,10,11,292,95,86,234,7,16,281,55,103
"PA2520",730,145,69,652,418,407,568,60,51,785,224,370
"PA2519",133,6,4,246,29,3,29,15,14,36,64,112
"PA2518",26,1,5,66,12,4,16,7,0,12,14,22
"PA2517",11,0,0,21,3,0,11,0,0,9,6,14
"PA2516",46,3,3,77,7,6,16,5,0,20,3,8
"PA2515",36,5,5,40,17,4,20,0,0,11,7,25
"PA2514",18,4,0,23,6,1,6,7,2,16,3,5
"PA2513",9,5,0,5,2,1,2,0,2,0,0,0
"PA2512",22,1,1,26,19,10,16,7,10,43,15,16
"PA2511",206,12,9,346,49,45,55,16,36,98,91,168
"PA2510",92,9,4,94,22,29,36,47,50,64,23,47
"PA2509",30,1,4,22,6,16,12,9,9,19,5,23
"PA2508",18,4,0,21,6,15,8,1,7,11,14,13
"PA2507",36,7,7,143,24,13,17,1,3,13,37,62
"PA2506",1355,292,283,1351,1215,1057,1328,40,134,1791,865,1124
"PA2505",39122,5687,5425,47051,18931,18064,23315,511,723,40210,30937,41750
"PA2504",6103,690,582,5896,3114,2583,4635,115,162,4526,1371,2275
"PA2503",147,51,26,205,74,45,89,188,218,99,47,65
"PA2502",96,10,3,126,27,33,51,93,67,77,22,27
"PA2501",1909,99,56,652,164,164,297,476,473,229,227,433
"PA2500",600,63,18,678,152,112,304,16,33,357,95,114
"PA2499",430,40,22,510,156,139,256,12,12,319,48,139
"PA2498",264,36,22,395,95,84,205,10,5,280,55,87
"PA2497",1676,276,140,1048,579,467,959,61,34,1141,326,470
"PA2496",0,0,0,0,0,0,0,48,61,0,0,0
"PA2495",0,0,0,0,0,0,0,3,14,0,0,0
"PA2494",0,1,0,0,0,0,0,23,28,0,0,0
"PA2493",0,0,0,1,0,0,0,15,23,0,0,1
"PA1223",3,3,0,0,0,0,0,286,253,2,0,0
"PA2491",0,2,0,1,6,0,0,299,376,2,0,0
"PA2490",0,2,0,0,0,0,1,8,1,0,0,0
"PA2489",0,0,0,0,0,0,0,57,41,0,0,0
"PA2488",0,0,0,0,0,0,0,38,21,0,0,0
"PA2487",0,0,0,0,0,0,0,7,6,0,0,0
"PA2486",0,0,0,0,0,0,3,30,12,0,0,0
"PA2485",588,99,50,324,304,230,244,20,39,277,91,139
"PA2484",1000,219,116,853,557,484,593,136,243,834,327,473
"PA2483",1204,768,342,815,1820,1454,1939,490,572,2161,347,460
"PA2482",469,96,49,660,195,122,300,180,193,432,218,286
"PA2481",793,49,28,1286,121,110,214,289,348,374,540,728
"PA2480",214,14,10,264,42,43,147,51,25,164,34,40
"PA2479",85,8,0,50,23,15,41,28,58,55,27,57
"PA2478",363,18,18,325,112,107,198,99,34,138,27,29
"PA2477",101,4,5,100,17,31,48,44,16,25,12,10
"PA2476",344,52,22,333,156,105,235,72,123,73,48,69
"PA2475",1205,135,84,1233,416,288,617,49,56,549,176,277
"PA2474",13,3,0,7,4,3,4,0,0,9,6,13
"PA2473",6,0,0,13,0,0,9,0,2,3,2,7
"PA2472",7,0,0,4,7,6,7,3,1,10,8,0
"PA2471",133,17,3,192,57,27,69,11,4,106,28,43
"PA2470",99,19,5,106,38,9,55,17,22,58,34,33
"PA2469",92,11,13,102,25,24,38,35,41,59,22,27
"PA2468",271,272,139,201,1234,950,1218,70,89,2224,55,100
"PA2467",176,59,38,163,344,178,759,41,38,1577,9,19
"PA2466",209,89,113,220,510,404,615,39,106,835,121,181
"PA2465",7,6,1,24,6,5,9,6,9,12,2,15
"PA2464",303,18,11,468,111,101,174,91,107,128,41,59
"PA2463",126,10,11,186,76,62,99,165,187,149,57,65
"PA2462",2936,886,538,2456,2092,1801,1980,2628,2741,2580,1205,1562
"PA2460",169,46,32,117,103,103,99,155,165,102,81,99
"PA2459",180,102,61,145,206,172,128,190,219,94,133,141
"PA2458",36,1,6,26,10,8,16,3,11,9,6,3
"PA2457",52,19,7,50,25,29,25,46,39,29,32,34
"PA2455",81,9,9,50,50,26,41,54,94,20,15,26
"PA2454",146,14,25,120,62,64,107,222,191,96,19,40
"PA2453",107,55,43,114,130,80,83,529,615,75,109,136
"PA2452",696,224,217,581,886,631,2137,49,42,1295,80,134
"PA2451",1323,453,492,741,2798,1777,3459,114,102,1999,158,295
"PA2450",386,141,61,337,316,237,478,72,108,384,53,66
"PA2449",372,28,20,482,145,72,212,206,280,279,83,144
"PA2448",510,37,37,686,229,162,440,18,32,198,69,107
"PA2447",108,5,17,148,36,33,83,46,24,123,34,51
"PA2446",98,8,11,181,75,73,103,56,57,85,42,84
"PA2445",922,122,124,1577,828,495,932,205,299,905,491,728
"PA2444",104,24,9,194,82,57,83,33,50,99,42,55
"PA2443",2613,322,133,2249,784,718,1535,54,60,1251,249,520
"PA2442",1164,210,96,1062,479,474,660,27,31,636,126,192
"PA2441",48,2,2,72,28,8,31,2,8,27,12,17
"PA2440",26,0,1,39,20,14,20,23,28,27,1,7
"PA2439",180,5,7,142,20,18,77,14,21,136,18,35
"PA2438",129,8,11,116,30,20,60,20,7,95,11,28
"PA2437",77,5,3,92,18,12,34,6,7,60,11,9
"PA2436",226,39,17,258,136,88,205,108,142,169,85,76
"PA2435",795,74,55,715,266,163,520,118,91,414,85,153
"PA2434",248,32,32,206,85,80,157,13,52,149,27,86
"PA2433",1178,282,139,917,767,668,879,38,64,250,80,130
"PA2432",69,8,7,81,41,39,61,80,81,85,28,53
"PA2431",588,57,30,446,197,123,292,44,54,267,62,115
"gene=aaeX_2",52,14,6,37,27,34,14,3,3,34,24,25
"PA2430",505,72,47,489,257,198,297,16,26,264,122,199
"PA2429",28,2,3,22,11,16,13,6,9,20,5,10
"PA2428",54,8,9,56,35,28,43,25,20,33,21,38
"PA2427",1778,525,373,1153,2519,1561,2539,66,74,1671,181,384
"PA2426",693,615,706,510,2826,1705,2364,65,129,1215,78,104
"PA2425",1308,402,369,951,2154,1094,2451,108,92,1401,181,311
"PA2424",100931,23752,14692,50519,78547,65682,198575,3302,3857,171743,6769,15306
"PA2423",1626,317,261,1421,895,765,1095,97,120,62,41,47
"PA2422",21,51,31,41,136,92,78,7,20,96,47,35
"PA2421",6,0,3,9,1,4,5,1,10,2,0,3
"PA2420",26,3,6,22,26,11,21,8,12,29,8,12
"PA2419",309,50,30,274,117,106,140,29,28,138,129,145
"PA2418",120,9,7,133,50,42,64,14,14,83,48,57
"PA2417",584,84,49,553,269,215,358,74,95,449,102,197
"PA2416",215,23,29,237,98,65,175,17,18,70,14,38
"PA2415",361,107,65,415,228,159,219,11,21,35,22,11
"PA2414",2027,269,226,1821,949,728,1126,37,37,118,35,45
"PA2413",14827,3554,3567,11979,21358,15618,36825,629,874,23828,1516,2958
"PA2412",2913,2705,2097,1831,6698,5062,5609,310,299,4180,1090,1546
"PA2411",8207,1007,624,5287,3306,2081,12683,144,122,10013,529,864
"PA2410",1121,136,155,1255,640,417,761,179,219,916,645,741
"PA2409",413,29,39,358,214,153,214,98,108,263,158,266
"PA2408",512,7,10,471,41,34,244,45,40,253,60,92
"PA2407",573,42,40,717,182,141,374,126,89,387,175,265
"PA2406",484,33,12,323,79,74,249,50,40,234,51,109
"PA2405",1176,43,78,809,279,235,727,70,47,672,183,347
"PA2404",1392,173,160,1057,806,613,1108,151,102,923,518,793
"PA2403",1616,406,197,1480,1048,813,906,146,156,982,673,824
"PA2402",132515,34030,25519,65057,100086,80402,154771,3572,4104,134855,18170,37241
"PA2400",60251,18971,14278,34097,53565,45401,62143,1652,2070,56935,11974,23091
"PA2399",73704,24835,18810,39652,79924,62036,98990,2408,3030,83559,12203,23221
"PA2398",7070,4736,6567,6723,25156,18476,24537,2683,3324,40141,10801,11212
"PA2397",2649,1000,1589,2315,6125,4435,5866,134,280,3243,1165,1540
"PA2396",4007,1459,1835,3864,7914,4995,6363,153,290,3177,1269,1581
"PA2395",1946,288,314,1575,1908,1252,2633,55,85,1574,460,794
"PA2394",2651,565,960,1715,3904,2380,4431,89,156,1992,842,1106
"PA2393",1930,450,619,1886,3446,1963,2943,87,140,1231,741,1023
"PA2392",1773,526,745,1326,3369,1836,2757,79,118,1365,656,906
"PA2391",1047,213,142,624,869,543,1820,141,153,1498,177,357
"PA2390",983,282,269,624,1371,739,1811,170,224,1383,211,331
"PA2389",738,158,162,602,1240,700,1439,196,282,897,178,365
"PA2388",2606,529,620,1960,1832,1340,1937,669,739,1546,956,1194
"PA2387",355,94,44,299,187,96,177,96,148,154,99,150
"PA2386",18574,5380,8604,20837,39586,27194,37787,725,1673,22148,6168,8696
"PA2385",5982,974,1287,5074,5582,4100,8886,195,234,6237,1087,1853
"PA2384",2104,1152,792,1700,4142,2651,3209,110,128,796,314,594
"PA2383",502,111,93,354,359,212,704,25,36,141,35,69
"PA2382",221,32,50,155,127,85,191,58,107,115,24,39
"PA2381",1808,376,317,2271,878,747,846,104,176,555,4091,3232
"PA2380",196,61,29,201,138,74,122,57,59,90,62,74
"PA2379",187,17,16,350,75,58,58,800,898,82,97,128
"PA2378",1472,63,57,2407,207,159,505,2052,2146,442,301,465
"PA2377",1601,554,447,1073,2086,1891,3717,47,62,2122,66,160
"PA2376",200,6,12,161,48,28,102,47,36,93,20,48
"PA2375",593,33,30,525,155,140,337,28,18,278,101,191
"PA2374",826,41,29,683,155,128,220,6,12,223,66,122
"PA2373",3671,498,397,3416,1321,1351,1551,107,122,1493,579,815
"PA2371",6510,749,519,5638,1981,1941,3359,63,97,4014,326,487
"PA2370",1887,116,89,1723,258,242,899,15,11,1229,49,76
"PA2369",3441,274,278,4134,874,1004,2052,36,82,2028,156,230
"PA2368",538,18,11,783,55,43,240,4,1,336,21,15
"PA2367",3920,777,632,5517,2092,2285,2112,64,120,2147,543,530
"PA2366",14830,1982,2284,24821,7738,8050,8446,175,368,7193,1848,2072
"PA2365",4799,782,637,8021,2533,2475,2194,96,144,1675,738,825
"PA2364",1029,205,120,831,467,405,430,38,35,450,240,409
"PA2363",2779,219,143,2899,683,560,1154,47,23,1046,295,425
"PA2362",509,51,17,468,168,117,179,17,13,144,44,65
"PA2361",2865,218,127,2171,620,571,1262,53,56,1252,152,211
"PA2360",2488,290,110,1774,550,523,999,38,20,1148,139,265
"PA2359",68,9,5,68,18,14,40,32,20,36,12,14
"PA2358",21,0,0,31,5,3,16,4,5,10,6,3
"PA2357",9,0,0,4,1,2,7,4,2,18,1,5
"PA2356",31,11,1,42,13,8,16,8,6,22,3,20
"PA2355",34,4,11,56,33,13,35,14,15,43,16,15
"PA2354",32,1,9,33,18,18,23,12,7,32,12,14
"PA2353",265,29,13,286,109,106,164,76,72,216,71,135
"PA2352",51,7,5,79,20,8,28,375,451,54,22,31
"PA2351",7,6,9,10,9,3,7,5,10,21,4,7
"PA2350",31,4,1,41,18,13,23,3,9,24,3,14
"PA2349",26,7,3,18,23,7,9,9,12,25,10,11
"PA2348",18,0,1,29,4,10,14,11,16,17,7,8
"PA2347",2,0,2,7,4,0,4,3,0,13,0,2
"PA2346",22,2,0,22,12,16,15,3,10,21,6,19
"PA2345",2555,255,185,2621,817,612,1326,73,84,413,156,213
"PA2344",78,5,8,87,15,11,41,34,9,40,6,11
"PA2343",14,2,0,41,7,8,4,8,3,7,10,7
"PA2342",70,5,6,121,8,6,20,0,3,16,14,59
"PA2341",188,4,6,209,19,18,31,9,1,58,58,101
"PA2340",56,5,4,66,17,19,14,15,8,20,41,74
"PA2339",43,3,0,85,5,11,16,4,1,12,33,44
"PA2338",181,15,4,308,52,19,25,3,0,39,130,132
"PA2337",109,33,26,204,94,64,85,44,84,139,121,138
"PA2336",18,2,7,40,20,7,21,0,4,25,18,16
"PA2335",22,3,9,22,12,19,28,12,10,37,6,18
"PA2334",16,5,1,26,11,13,24,15,9,17,6,6
"PA2333",106,16,8,111,63,34,57,27,11,99,24,38
"PA2332",139,17,7,172,37,47,91,74,69,104,54,64
"PA2331",108,15,13,212,57,35,95,66,58,49,35,42
"PA2330",142,8,10,247,22,7,124,17,25,94,19,27
"PA2329",45,3,6,87,12,17,35,6,8,34,4,9
"PA2328",113,13,6,101,61,36,103,20,30,72,29,38
"PA2327",151,34,22,163,82,52,94,9,23,96,49,46
"PA2326",105,10,9,93,37,26,62,8,13,80,27,24
"PA2325",12,0,0,23,14,1,11,2,6,10,3,3
"PA2324",17,0,0,18,3,12,12,7,2,16,7,11
"PA2323",561,98,88,982,306,258,420,722,770,492,335,448
"locus_tag=AJBOOFMH_03364",54,7,8,64,12,13,30,46,35,22,22,33
"PA2322",133,8,5,204,54,33,39,155,185,52,59,82
"PA2321",225,30,35,138,70,71,130,379,460,134,132,136
"PA2320",667,62,84,595,224,187,301,148,226,370,139,216
"PA4797",255,41,27,200,104,101,136,97,82,167,89,126
"PA2318",269,58,53,215,174,194,244,30,39,211,129,173
"PA2317",185,61,53,159,146,133,155,54,39,201,69,147
"PA2316",169,20,7,215,73,71,138,49,43,135,33,91
"PA2315",42,10,7,39,17,6,36,1,0,42,11,11
"PA2314",41,4,1,18,6,3,13,0,2,23,3,8
"locus_tag=AJBOOFMH_03374",467,169,92,405,313,188,274,34,45,205,212,259
"PA2312",26,7,11,53,18,15,29,2,0,53,15,10
"PA2311",13,0,1,10,3,5,9,3,5,16,13,2
"PA2310",18,5,2,14,9,14,15,10,2,32,10,17
"PA2309",18,3,3,26,14,6,15,11,3,12,5,10
"PA2308",24,2,1,17,6,2,14,1,3,10,10,5
"PA2307",8,4,1,8,13,2,9,3,9,5,3,6
"PA2306",260,38,33,382,149,129,118,67,73,112,89,104
"PA2305",10274,526,467,9392,1881,1196,5198,242,285,49,8,23
"PA2304",6977,396,267,6011,1188,870,2902,45,92,15,5,10
"PA2303",7565,583,435,6175,1713,1435,3344,104,117,31,8,2
"PA2302",52094,2556,1560,44957,6808,5768,18880,408,431,218,27,59
"PA2301",2281,134,85,1620,326,208,641,46,54,62,36,31
"PA2300",292,64,29,310,168,149,272,78,70,31,10,22
"PA2299",156,15,25,89,75,55,69,86,89,131,39,101
"PA2298",339,64,37,321,201,198,228,182,151,314,152,219
"PA2297",18,5,0,21,19,12,40,17,12,19,20,15
"PA2296",34,6,6,25,25,17,25,19,12,35,16,29
"PA2295",11,5,0,1,1,1,3,1,3,7,4,0
"PA2294",10,4,0,40,9,5,16,15,7,22,5,7
"PA2293",5,0,0,13,6,0,6,3,3,16,1,1
"PA2292",2,0,0,3,0,0,0,0,0,1,0,0
"PA2291",2683,373,230,3835,1288,1248,1005,765,895,1150,1634,2092
"PA2290",8686,1343,1116,10945,5884,5276,8957,2230,2561,8853,1320,1895
"PA2289",888,225,189,762,783,583,899,645,796,716,210,293
"PA2288",2792,503,253,2931,1357,1063,1573,115,114,2034,710,1156
"PA2287",114,9,6,80,42,24,61,4,3,89,8,21
"PA2286",79,19,5,45,19,22,29,8,18,68,17,10
"PA2285",19,14,5,39,20,17,14,13,18,32,15,18
"PA2284",37,6,2,17,4,5,19,2,8,29,14,7
"PA2283",27,4,3,24,20,22,14,7,28,28,8,7
"PA2282",30,11,5,8,20,13,25,10,24,15,10,19
"PA2281",250,24,40,314,135,133,113,202,203,140,71,97
"PA2280",147,6,20,195,75,49,50,79,57,55,87,113
"PA2279",101,3,5,119,18,21,31,62,67,39,23,45
"PA2278",42,14,3,66,14,16,23,36,35,33,12,29
"PA2277",44,14,2,54,16,24,26,39,50,50,27,28
"PA2276",67,10,9,73,33,33,51,29,28,54,43,66
"PA2275",151,8,6,182,45,46,73,6,11,91,54,59
"PA2274",45,5,9,79,26,17,43,22,21,55,20,27
"PA2273",180,52,46,244,166,125,262,33,16,313,40,89
"PA2272",530,70,73,623,313,284,435,263,280,511,284,344
"PA2271",121,3,4,169,32,29,84,45,29,91,30,36
"PA2270",157,21,21,224,77,30,124,85,94,143,51,60
"PA2269",105,22,3,124,55,42,86,81,84,104,19,53
"PA2268",69,0,1,121,18,16,27,11,8,78,22,22
"PA2267",372,28,23,401,86,74,209,77,70,211,61,111
