"gene_id","WT_T6_Rep1_S62","WT_T6_Rep2_S63","WT_T6_Rep3_S64","walR_T6_Rep1_S71","walR_T6_Rep2_S72","walR_T6_Rep3_S73","tunR_T6_Rep1_S80","tunR_T6_Rep2_S81","tunR_T6_Rep3_S82"
"SA_RS06375",3212,374,16351,524,9948,11523,14224,7115,14459
"SA_RS06380",5490,1390,26417,1637,19478,19403,32394,13820,32480
"SA_RS06385",100,16,1839,34,1259,1646,1185,211,1273
"SA_RS06390",629,96,2267,150,1596,1833,2288,1584,2489
"SA_RS06395",514.5,132.5,4880.5,107.5,2165.5,3499,2383,1568,5528
"SA_RS06400",319.5,69.5,3421.5,75.5,1333.5,2395,1698,960,3857
"SA_RS06405",70,8,434,4,267,306,388,166,581
"SA_RS06410",787,132.5,5999,192.5,4251,4547,5445,1929,6512
"SA_RS06415",494,128.5,3339,238,2226,2556.5,3070.5,1178,3857.5
"SA_RS06420",91,8,1246,23.5,763,797.5,949.5,224,1171.5
"SA_RS06425",707.5,131,5494.5,156.5,3678.5,4306.5,4250,1541.5,4955.5
"SA_RS06430",578.5,153,4262.5,184,2870,3751,3549.5,1460.5,4624.5
"SA_RS06435",119,23,969,29.5,591.5,846.5,771.5,244,1024
"SA_RS06440",139,104,3440,16,437,969,699,1507,3597
"SA_RS06445",210,52,2147,14,544,642,667,929,1828
"SA_RS06450",209,33,1816,54,1032,1971,880,454,2425
"SA_RS06455",105,12.5,826.5,32,567.5,654,728,294,960
"SA_RS06460",304,84,2221,80,1167,1644.5,2405,896.5,2450
"SA_RS06465",159,24.5,990.5,14,472.5,593.5,956,282.5,1053
"SA_RS06470",433,67,1827,46,1466,1654,2072,1012,2314
"SA_RS06475",128,16,1037,27,824,888,900.5,208,843.5
"SA_RS06480",270,26,1246,36,1018,1052,1218.5,520,1244.5
"SA_RS06485",140.5,61,2545.5,119,2177,2437.5,2383,423.5,2922.5
"SA_RS06490",1283.5,177,8158.5,404,9218,7135.5,9619,3319.5,9084.5
"SA_RS06495",17,2,69,2,60,87,99,26,103
"SA_RS06500",6,2,12,0,3,11,0,0,4
"SA_RS06505",13,10,247,4,153,209,225,48,353
"SA_RS06510",0,0,53,0,16,38,33,0,50
"SA_RS06515",16,6,194,4,148,156,224,34,322
"SA_RS06520",5,0,16,0,6,7,17,35,12
"SA_RS06530",0,0,20,0,18,14,16,0,3
"SA_RS06535",3,0,0,0,9,5,10,1,13
"SA_RS06540",9.5,1.5,257.5,0,115,165.5,179.5,15,227
"SA_RS06545",2.5,0.5,51.5,0,23,36.5,33.5,4,42
"SA_RS06550",46,6,198,8,100,127,125,143,260
"SA_RS06555",1,0,252,0,74,103,126,9,63
"SA_RS06560",1157,121,5481,148,3047,3117,5436,2274,4476
"SA_RS06565",4,0,85,0,26,51,21,2,52
"SA_RS06570",9,0,113,0,83.5,78.5,95,16,132.5
"SA_RS06575",63.5,16,610.5,20,370,441,442,173,624
"SA_RS06580",56.5,8,423.5,6,221.5,348.5,421,90,563.5
"SA_RS06585",0,0,181,0,20,60,40,20,9
"SA_RS06590",40,2,297,8,187,238,276,53,320
"SA_RS06595",199,21,2270,40,1502,1400,2159,633,1992
"SA_RS06600",157,12,2346,14,617,916,897,748,2457
"SA_RS06605",34,4,708,8,222,497,258,125,795
"SA_RS06610",310.5,118.5,4040,59,1520.5,4080.5,1335,1251.5,4464
"SA_RS06615",151.5,44.5,3338.5,43,1251.5,3078,951,627.5,3462.5
"SA_RS06620",171,60,2575.5,69,898,2049.5,795,661,2406.5
"SA_RS06625",458,65,3858,81,1876,2727,2308,1452,3592
"SA_RS06630",218,39.5,1053,60.5,873.5,760.5,992,671,1113
"SA_RS06635",27,8.5,36,16.5,40.5,37.5,61,55,47
"SA_RS06640",431,32,4668,92,2890,3659,2813,1240,4619
"SA_RS06645",2565,812,28762,1121,18022,21340,13276,10585,35986
"SA_RS06650",446,323,11919,476,6239,7632,5282,1453,10701
"SA_RS06655",70,7,406,12,293,293,402,115,376
"SA_RS06660",395,49,1450.5,94,1754.5,1341.5,2476,809,1635.5
"SA_RS06670",387,37,3141.5,141,2691.5,2539.5,4112,792,3577.5
"SA_RS06675",2551,299,13168,457,7968,9959,12273,5250,12547
"SA_RS06680",45,8,242,8,140,186,199,104,285
"SA_RS06685",31,18,501,14,330,415,485,52,405
"SA_RS06690",4991,1051,23625,1894,23403,19051,24186,13085,22850
"SA_RS06695",710.5,244.5,3601,268,3237.5,3919,5228.5,1006.5,5213
"SA_RS06700",17.5,1.5,63,6,55.5,62,90.5,19.5,118
"SA_RS06705",84,5,1628,6,1067,1116,1085,270,849
"SA_RS06710",174,36,1351,22,773.5,757.5,1033,450,1070.5
"SA_RS06715",276,70,2735,64,1376.5,1797.5,2242,779,2601.5
"SA_RS06720",877,256,7054,213,4000,6077,5877,2614,8697
"SA_RS06725",1040,103,9911,187,9053,7957,6134,2743,6468
"SA_RS06730",4307,518,19214,679,11356,10133,22249,15094,28365
"SA_RS06735",370,43,2068,86,1341,1634,2098,895,2159
"SA_RS06740",202,16,1153,34,711,901,1118,445,1293
"SA_RS06745",181,20,2366,34,1246,1648,1802,444,2221
"SA_RS06750",1463.5,227,6492,291.5,4543,4826,6234.5,2898,5677.5
"SA_RS06755",973.5,89,7156,136.5,4760,4878,5842.5,2016,5937.5
"SA_RS06765",193,16,2445,28,1445,1708,1466,521,1828
"SA_RS06770",69,11,813,10.5,486.5,595,611.5,212,627
"SA_RS06775",32,3,378,7.5,212,224.5,299,124.5,283.5
"SA_RS06780",824,54,5747,92,3357.5,3572.5,4423.5,2344.5,5536.5
"SA_RS06785",1315,71,12596,116,7382,7407,10510,2878,11417
"SA_RS06790",128,12,1279,18,743,896,850,279,1493
"SA_RS06795",486,112,3829,108,2464,2804,3301,1096,3219
"SA_RS06800",823,203,2158,275,1491,1314,2500,1764,3147
"SA_RS06805",37,2,296,6,174,238,202,116,321
"SA_RS06810",248,25,1389,28,787,1035,1088,748,1721
"SA_RS06815",551,132,2890,106,1814,1831,2434,1366,3377
"SA_RS06820",10,2,199.5,2,75.5,133,111.5,41,179
"SA_RS06825",9.5,0,98,8,55.5,73,72,52,110.5
"SA_RS06830",12.5,2,169,4,84,92.5,82,26,117
"SA_RS06835",10,2,52.5,3,47,66,59,21.5,94.5
"SA_RS06840",2,0,62,4,20,58.5,20,19.5,41.5
"SA_RS06845",13,0,126.5,8,75.5,112,75.5,82.5,144
"SA_RS06850",27,6,166.5,0,100.5,140,124,74.5,192.5
"SA_RS06855",847,196,9667.5,182,6096,7083,7268,2298,7365
"SA_RS06860",2014,268,11940.5,525,8126,8635,10389,4636,10466
"SA_RS06865",2,0,122,2,22,56,40,2,58
"SA_RS06870",212,54,1381,56,936,1204,1158,661,1821
"SA_RS06875",121,18,588,21,337,384,556,263,651
"SA_RS06880",32,6,324,8,177,227.5,230,83,311.5
"SA_RS06885",37.5,1.5,143.5,6,103.5,152,159,44,180
"SA_RS06890",28,0.5,136.5,0,72,112,187.5,35,170
"SA_RS06895",28.5,0,245,8,122.5,145.5,197.5,88,252.5
"SA_RS06900",2,0,29.5,1,11.5,15,25,0.5,16.5
"SA_RS06905",2,0,123.5,1,41.5,80,63,5.5,68.5
"SA_RS06910",936,161,6345,135,4221,4587,4964,3086,7693
"SA_RS06915",15.5,4,109,6,53,81.5,53,30.5,103.5
"SA_RS06920",4.5,2,67,6,62,89.5,45.5,9.5,87.5
"SA_RS06925",6,0,54,4,44.5,30,42,8,40
"SA_RS06930",2,0,16,2,20.5,29,19.5,15,8
"SA_RS06935",4,2,20,4,33,17,22,3,17
"SA_RS14705",1,2,34,0,11,13,22,4,18
"SA_RS06950",2107,239,7304,462,6071,5891,8167,4707,6920
"SA_RS06955",1144,65,6385,98,6539,5310,8038,2494,6357
"SA_RS06960",155,35,1337,36,862,1131,820,408,1285
"SA_RS06965",319,45,2073.5,99.5,1304.5,1862,1440,776,2133
"SA_RS06970",232,36,2479.5,92,1272.5,2436.5,1547,625.5,2979.5
"SA_RS06975",157.5,41,1927,37.5,971,1732,1168.5,426,2261
"SA_RS06980",181.5,60,1948,70,887,1383.5,805.5,776.5,1859.5
"SA_RS06985",88,14,1463.5,14,566.5,1176,753,288,1348
"SA_RS06990",176.5,25,1677.5,31,646,1093.5,736,638.5,1466
"SA_RS06995",405.5,93,4258,63,1858.5,2907.5,2161,1160.5,3933
"SA_RS07000",2,0,212,0,16,43,24,4,30
"SA_RS07005",5650,428,15357,695,16564,12530,16370,9767,12123
"SA_RS07015",173,32,1150,23,520,634,871,562,722
"SA_RS07020",794,89,2015,64,1452,1763,1684.5,2868,2937
"SA_RS07025",254,50,3823.5,36.5,1595.5,2650,2392.5,656,4439
"SA_RS07030",774,495,7272.5,328.5,3403.5,4848,5009,2292,9304
"SA_RS07035",138,18,991,12,857,934,854,372,958
"SA_RS07040",158,60,1974.5,63,1194.5,1776.5,1321.5,469,2110
"SA_RS07045",233,17,1193.5,36,750.5,1069.5,947.5,587,1401
"SA_RS07050",52,13,1509.5,10,847.5,954.5,1048,169,1431
"SA_RS07055",897,105,5741.5,158,3634.5,4739.5,4748,2269,6795
"SA_RS07060",1761,1238.5,20881,464,4733,6868.5,10542.5,7840.5,20474
"SA_RS07065",2908,1500.5,39434,493,8254,12999.5,16533.5,17387.5,45683
"SA_RS07070",321,76.5,3089,77,1636,2684,2190.5,903.5,3923
"SA_RS07075",111,9.5,1290,28,700,1185,763.5,358.5,1853
"SA_RS07080",0,0,22,0,10,42,5,6,30
"SA_RS07085",49,267,2127,75,970,2562,54,1557,1759
"SA_RS07090",262.5,10,1626.5,26,1401.5,1239,1377.5,701,1661
"SA_RS07095",407,80,2299,151,2141,2234,2228.5,935.5,2840.5
"SA_RS07100",109.5,19,590.5,45,457.5,644,588,283.5,769.5
"SA_RS07105",487,107,4765,130,2642,3387,3327,1413,4504
"SA_RS07115",275.5,49,1275.5,63,715,788.5,836,838,1059
"SA_RS07120",737.5,92,4390,115,2435.5,2694,3171.5,2079,4416.5
"SA_RS07125",496,41,3922,41,2299,2897,3288,1251,4659
"SA_RS07130",1153,191,6613.5,192,3652.5,5091.5,5671.5,2947,8827.5
"SA_RS07135",305.5,35.5,4725,36,2478,3437,2913.5,868,5390.5
"SA_RS07140",712.5,73.5,3479,99,2182,2775,2251.5,1831,4059.5
"SA_RS07145",396,71,3477,193,2087,3079,1861,1261,3651
"SA_RS07150",171.5,51,1403.5,73.5,950,875,793.5,470.5,1214
"SA_RS07155",385.5,64,3033,110.5,2006,2396,2445,975.5,3104.5
"SA_RS07160",115.5,54.5,361,22.5,364.5,370,319.5,252.5,455.5
"SA_RS07165",61.5,10.5,307.5,4.5,237.5,261,220,124.5,254
"SA_RS07170",63,6,645,4,213,261,328,134,635
"SA_RS07180",32,4,175,6,120,105,105,91,190
"SA_RS15265",767,380,7610,319,3310,4443,3979,2643,7431
"SA_RS07195",211,8,479,24,522,244,1598,249,371
"SA_RS07200",429.5,12,725.5,61,1262.5,425,3839.5,542,714.5
"SA_RS07205",726.5,43,864.5,220,1681.5,506,4352.5,791,889.5
"SA_RS07210",483,47,872,217,1516,521,3455,614,860
"SA_RS07215",385.5,92,2745.5,108,1595.5,1845,2515,1211,2916
"SA_RS07220",1498.5,230,10040.5,377,6262.5,7481,8692,4104,11113
"SA_RS07225",114,10,582,46,850,507,801,274,515
"SA_RS07235",31,4,441,8,272,279,376,50,325
"SA_RS07240",267,69,2486,41,1472,1657,2236,669,2099
"SA_RS07245",393.5,175,7833,161,4316.5,6392.5,8256.5,820,10367.5
"SA_RS07250",2191,257,10326,375,6166.5,7448,10454.5,4840.5,12480
"SA_RS07255",592.5,105,4200,150,2449,2633.5,4143,1742.5,4887.5
"SA_RS07260",0,0,0,0,1,2,2,0,0
"SA_RS07265",369,92.5,2907,130.5,2125.5,2115,2563,825.5,2644
"SA_RS07270",2968,588.5,19352,813.5,13194.5,13569,14018,7067.5,16530
"SA_RS07275",159.5,13.5,1175.5,13,628,727,991.5,305.5,1161.5
"SA_RS07280",229,35.5,1753.5,36,937.5,1139.5,1360.5,658,1705.5
"SA_RS07285",147.5,20,1426,33,731.5,1061.5,1264,402.5,1542
"SA_RS07290",1337,215,9482,354,7596,8171,8731,3092,10023
"SA_RS07295",456,52,4467,64.5,2789,3034,3481.5,1348.5,4049
"SA_RS07300",556,91.5,2906,95,2011,2164.5,2833.5,1159.5,3040.5
"SA_RS07305",552,100.5,3410.5,87.5,2145,2214.5,2901,1359,3047
"SA_RS07310",322,66,2504.5,93,1814,1714,2312,1116,2339.5
"SA_RS07315",225,62,651,51,413,479,539,691,683
"SA_RS07320",4503,346,17700,692,11750,11189,15917,10964,16554
"SA_RS07325",102.5,8,1293,5.5,737,869.5,1101.5,356.5,1104.5
"SA_RS07330",139,3,1350,9,919,960.5,1103,345.5,1326.5
"SA_RS07335",428.5,134,4777,171,2965,3330.5,3684,1199.5,4755.5
"SA_RS07340",622.5,135.5,5089.5,161,3035.5,3846.5,4260.5,1563.5,5798.5
"SA_RS07345",515,132.5,3147,153.5,2129,2243.5,2344.5,1384,3328
"SA_RS07350",536.5,57,2807.5,112,1921.5,1947.5,2094.5,1488,3176
"SA_RS07355",0,0,6,0,2,1,0,0,7
"SA_RS07360",294,105,3976,97,1964,2150,2560,1230,3814
"SA_RS07365",1358.5,232.5,7268,218,5567,5765,7700,3064,7668
"SA_RS07370",837.5,206,3844.5,346.5,3123.5,3327,3877,1925.5,3966
"SA_RS07375",179,79.5,1855.5,72.5,1336.5,1301,1368,735.5,1220
"SA_RS07385",2786,1051,39675,1353,22759,23620,27313,6733,30178
"SA_RS07390",1105,197,5879.5,241.5,3916,4131.5,6152.5,2865.5,5485.5
